GeneName	tSNE_1	tSNE_2	x	SELL_Opacity	SELL_Expr	SELL_Color
TTC58-0508	-3.82140207852059	-31.2858205406728	7	0.1	0.0	#ffffff
JTC-6-0508	-20.4449889258064	-26.8480865687461	2	0.1	0.0	#ffffff
PTC161-1116	-36.2278663571793	-27.4718275831446	2	0.1001145101246608	0.466082348127525	#ffffff
TTC2-29-0508	-1.78631552696713	-44.1982585069578	7	0.1	0.0	#ffffff
TTR185-0407	-30.03394505315	-24.8446375988399	2	0.1	0.0	#ffffff
TTC109-1116	12.6218866332086	-41.2070082074514	9	0.10006933959303134	0.282227972714053	#ffffff
NTC24-0407	-8.17640698349766	-23.4213388703719	7	0.569245159720378	1909.93492093217	#ff7b7b
PTC23-0508	-7.73212257866717	-10.4362690154832	5	0.1	0.0	#ffffff
NTH178-0407	-19.3488382622988	-26.3838516286257	2	0.10072923022698363	2.968133494963	#ffffff
PTH1-0407	-36.7658204318329	-26.9997365098036	2	0.10103848044087464	4.22685246218296	#ffffff
TTS47-0205	13.9990503805063	-2.83496456408369	6	0.1	0.0	#ffffff
PTS3-82-0508	26.7817525534487	23.5421392639869	3	0.6676741276738448	2310.56329020009	#ff5f5f
PTH178-0322	-30.8105671525627	-1.97655717274105	0	0.1	0.0	#ffffff
PTH61-0407	4.48322399926157	21.989515357632	1	0.8366677283114454	2998.40582322516	#ff2f2f
PTC11-0205	-18.5293701475951	-20.5812204459846	2	0.1	0.0	#ffffff
NTH2-12-0508	3.44641998941269	-3.19565977508065	6	0.1	0.0	#ffffff
TTC29-0407	-23.6615463044438	-11.9148989930286	0	0.1	0.0	#ffffff
PTH69-1116	7.52229525846126	45.0095126379938	1	1.0	4276.31740342467	#ff0000
TTC98-1116	21.9449325266823	-39.0408420084101	9	0.10017535592428574	0.713738642685699	#ffffff
PTR2-0407	4.29785864784789	25.1811544593199	1	0.9949174869389915	3642.51846662876	#ff0202
NTC34-0407	-34.1879350787725	-14.216843181719	0	0.1	0.0	#ffffff
NTC91-0407	-15.1761628215165	-28.4433009916481	2	0.1	0.0	#ffffff
TTR98-0407	-30.140182031661	11.9728379221939	0	0.10074261609024845	3.0226170142209	#ffffff
TTC73-1116	9.33163981601379	-36.2252195536128	11	0.1	0.0	#ffffff
NTC2-53-0508	0.380441732661669	-28.3086481940075	7	0.1	0.0	#ffffff
PTH3-1116	-14.4743676879323	-4.90573037724096	6	0.10191793327196863	7.80642624919867	#ffffff
NTR29-1116	2.7147683116303	15.018705312469	1	0.8363274192228604	2997.02068754771	#ff2f2f
PTS67-0205	16.3046227437549	14.0114082575644	3	0.2051282436670941	427.895950755674	#ffe2e2
TTC20-1202	51.221600869443	10.4225442745258	10	0.10299433729747981	12.1876363581763	#ffffff
TTR9-0322	23.537722932771	-27.0471898320803	8	0.15278370809600755	214.841741593945	#fff1f1
PTC119-0205	31.8248684400987	18.0430419467996	3	0.10982096168728503	39.9735560295605	#fffdfd
PTC2-55-0508	-18.796584050769	-21.3138939205016	2	1.0	4377.46363432762	#ff0000
NTC67-0407	-22.0230363518521	2.28066064561788	0	0.1002532091573436	1.03061907383026	#ffffff
PTC13-0508	-17.5938987415203	-21.6022309341085	2	0.641801737408776	2205.25675558461	#ff6666
TTH91-0205	12.6555851249711	6.61754902075166	6	0.1	0.0	#ffffff
TTC61-0322	-40.8856329459905	10.1814405062313	5	0.1	0.0	#ffffff
TTS2-0205	43.374661872017	-16.6080663949107	4	0.1	0.0	#ffffff
TTC13-0205	-23.6742477034694	-15.5397946487895	0	0.1	0.0	#ffffff
TTC144-0205	-0.0862737994350449	-29.6099283994867	7	0.10149557668470001	6.08733852202686	#ffffff
JTC-38-0508	20.4110651097345	12.6652758519251	3	0.530205374834684	1751.03408431342	#ff8686
PTR79-1116	1.71738012556994	15.9757016230793	1	0.6004006289311818	2036.7447928959	#ff7272
TTR174-0322	33.7634660974368	-10.5078148986349	4	0.29016257134743006	774.005076338221	#ffcaca
TTR146-0508	39.9241582626643	-10.29926172557	4	0.2861844050742361	757.813031457086	#ffcbcb
PTR49-0322	-0.348098570387473	45.7265339790794	1	1.0	4081.39597419448	#ff0000
NTC2-21-0508	-1.17667029491533	-6.58239617058428	6	0.1	0.0	#ffffff
TTH45-0322	-15.5433994203822	11.8871556401427	0	0.1	0.0	#ffffff
PTR99-0322	-1.14385241131	23.238425152355	1	0.1	0.0	#ffffff
TTH152-0322	11.5635410553672	-29.3974755504982	8	0.1	0.0	#ffffff
PTH19-1116	0.44264132825882	28.0293936915894	1	0.10891628895558028	36.2913314897749	#fffdfd
PTH80-1116	-0.506202122954143	38.8248445650144	1	0.8110487838966065	2894.13087107759	#ff3636
NTR19-1116	26.8316340231416	-23.4156341053705	8	0.5868602934230739	1981.63253634437	#ff7676
PTH117-0205	33.773581318007	24.3426887486963	3	0.35873757980825627	1053.12101530837	#ffb6b6
NTH117-0322	-9.82067367734173	23.3623241861247	0	0.1	0.0	#ffffff
TTR55-0322	28.1303039636552	-37.9330190144427	9	0.2017810278355335	414.272018207485	#ffe3e3
PTS132-0205	18.0622493093636	18.1451559167774	3	0.27975774805515286	731.655070290443	#ffcdcd
PTR29-1116	3.1483416822198	28.8527239724003	1	0.11048402912723933	42.6723918774496	#fffdfd
JTH-46-0508	11.6826721734738	4.15900636795277	6	0.36072794752259885	1061.22226627361	#ffb6b6
NTH2-68-0508	6.301324674509	1.7234611471747	6	0.1	0.0	#ffffff
PTR66-0322	-2.85392072356388	32.3424416842571	1	0.5064723000859683	1654.43505221967	#ff8c8c
TTR179-0508	23.7278563567734	-1.43834196453153	4	0.3843050973092499	1157.18664817668	#ffafaf
NTH200-0407	-37.9014729264609	3.56883202793112	0	0.10030930396709598	1.25893775503507	#ffffff
TTC1-3-0508	-22.0804070241766	-27.3299171214583	2	0.1	0.0	#ffffff
PTH127-0322	-18.0487841298516	29.825601289423	0	0.509034956719997	1664.86564973208	#ff8c8c
TTH1-8-0508	28.270006275921	-6.16407548086728	4	0.3285867828611757	930.400388807972	#ffbfbf
PTC2-88-0508	35.4029545833727	17.8366161762623	3	0.3195978016436505	893.813183217646	#ffc1c1
NTH15-0322	-6.33727646581869	28.6294281308977	0	0.1	0.0	#ffffff
TTC101-0205	6.4123700458176	-10.2609056828358	5	0.1	0.0	#ffffff
PTH2-6-0508	12.204708714466	12.6361418510372	3	0.3762871681564546	1124.55184616485	#ffb1b1
TTC2-40-0508	-3.69287843854558	-41.6217755601433	7	0.19050035964403653	368.35712347905	#ffe6e6
NTC167-0322	-8.08060738283654	4.68204165417857	5	0.1	0.0	#ffffff
PTR112-0407	2.28574840737729	45.4384113798159	1	0.22363226912646172	503.211558536741	#ffdcdc
TTR12-0322	22.3056130211242	-25.9240854719412	8	0.2013731406338478	412.611824182756	#ffe3e3
TTS1-39-0508	24.0805105962106	6.97022641205225	4	0.22383506582442356	504.036987392561	#ffdcdc
PTS2-2-0508	24.2760910859242	18.7651029894859	3	0.4286208130797584	1337.56172790395	#ffa2a2
PTR64-0407	-1.01573034052422	17.9258947898963	1	0.10105858256605313	4.30867270064041	#ffffff
TTS1-17-0508	39.8945269384743	-9.65645578400974	4	0.10212402711773821	8.6452752492802	#ffffff
PTH3-18-0508	28.8941544350363	22.2891178004166	3	0.8614810026818249	3099.4015143707	#ff2828
PTC124-0322	-27.3405420351232	1.65957646457011	0	0.1	0.0	#ffffff
TTR104-1116	12.812168349463	-15.4338729238694	0	0.10029164939181967	1.18707960341443	#ffffff
TTH32-0407	-23.9610811311378	-6.79523447592432	0	0.10150079984675874	6.10859798396696	#ffffff
TTC108-0407	-10.7223023697522	-6.5904057863346	2	0.10076805711759651	3.12616780329115	#ffffff
TTR22-0322	28.3023435674566	-23.9167404243305	8	0.21396267951130948	463.854121396489	#ffdfdf
PTS34-0205	21.7312741319365	20.7000742890094	3	0.13752101668464017	152.719103330925	#fff5f5
TTC47-0407	-39.5724827314449	14.622292446954	5	0.1	0.0	#ffffff
TTR240-0407	22.1571691326797	-19.7194570347175	8	0.10021981607393889	0.894701601287179	#ffffff
NTR85-0407	-0.0260013526156989	36.7949375808673	1	1.0	7298.85648372779	#ff0000
NTC27-0508	-1.38227058831502	-23.9217687902965	7	0.1	0.0	#ffffff
PTC134-0205	-12.1830466927099	-18.4317858650668	2	0.1	0.0	#ffffff
PTC22-0322	-15.211846883393	-18.5858737457499	2	0.12233032132318282	90.8895054265404	#fff9f9
TTC96-0205	1.77469765586673	-30.5888409604552	7	0.1280414433043818	114.135075644239	#fff8f8
PTH30-1116	-38.9635403267309	-5.42128987921094	2	0.10145749116319328	5.93232175520296	#ffffff
TTC57-0508	-6.93907693059056	-34.2670524048104	7	0.1	0.0	#ffffff
TTS25-1202	47.6244676037313	9.033973484804	10	0.10290150070241853	11.8097702232254	#ffffff
JTC-48-0508	-7.68345199324215	-24.329545060455	7	0.1	0.0	#ffffff
NTC3-0407	-9.51555430730609	-20.2549680353056	7	0.1	0.0	#ffffff
PTR59-0322	-0.953213951529768	37.0917826828831	1	1.0	4188.53712253049	#ff0000
PTS107-0205	13.5861460837254	22.5819639265641	3	0.1	0.0	#ffffff
TTH81-0205	10.9580535777008	-3.2068004532941	6	0.1	0.0	#ffffff
PTR9-1116	-6.15529218014434	40.649299736417	1	1.0	5502.09582654954	#ff0000
TTC154-0322	-40.1923019401015	16.6693120912064	5	0.1	0.0	#ffffff
NTC102-0322	-39.8524118992485	12.1970101764366	5	0.1	0.0	#ffffff
TTS1-67-0508	19.9978875552253	-1.37513398184004	4	0.1	0.0	#ffffff
PTR39-1116	-0.171470925818561	15.7826529225008	1	0.3949725092591674	1200.60545000568	#ffacac
PTH54-0407	-9.15144650609543	44.3598655140052	1	1.0	4729.37980917607	#ff0000
TTH35-0322	-12.9405922188583	22.374376397878	0	0.1	0.0	#ffffff
PTS59-0205	30.4504987935743	27.302977280314	3	0.48124223734991467	1551.74293727998	#ff9393
PTC69-0407	-31.4650770758708	-30.8423689277042	2	0.10195968965644846	7.97638426632006	#ffffff
PTH185-0322	6.63014248962188	41.5487144709227	1	0.7063992958663281	2468.18356505571	#ff5454
TTR192-0407	-23.3388957152398	-22.9591377795055	2	0.1005916957870175	2.40833692747428	#ffffff
TTH138-0407	-37.3867650066651	-10.3214657366439	2	0.10024638045640397	1.00282470212699	#ffffff
TTC53-0322	-22.1077069654239	-8.53763858256418	0	0.1	0.0	#ffffff
NTH122-0407	-13.0053710150715	24.0281168624185	5	0.4300073914066762	1343.20541822729	#ffa2a2
PTC62-0205	-9.42992447070423	-11.5529941390822	2	0.1	0.0	#ffffff
PTS9-0205	12.4526346229189	27.7173287137836	4	0.4146203278226406	1280.57655682941	#ffa6a6
TTH1-17-0508	-20.5307285956684	-24.9254020422579	2	0.1	0.0	#ffffff
TTC136-0205	0.449508697741726	-20.0507053774478	7	0.10147526122481533	6.00464996261442	#ffffff
PTR4-0322	-18.7739634302115	29.0808467319628	0	0.1	0.0	#ffffff
PTR18-0508	18.075419638443	11.7769060833225	3	0.1	0.0	#ffffff
NTH2-43-0508	14.3126924340882	10.3527409803165	3	0.1	0.0	#ffffff
TTR182-0322	23.4545510369472	-24.4619877864039	8	0.10036712340619991	1.49427607140497	#ffffff
PTC187-0322	-27.746536293238	1.66080977516479	0	0.1	0.0	#ffffff
TTR47-0322	20.3931568003231	-21.2000616294012	8	0.12929835439653656	119.250990721219	#fff7f7
NTH125-0322	-12.553382210226	27.0859768166546	0	0.1	0.0	#ffffff
JTH-5-0508	1.3185310278154	1.72086744639259	6	0.1	0.0	#ffffff
PTC109-0205	-20.2219690278145	-29.5934688135097	2	0.1	0.0	#ffffff
TTC2-73-0508	-3.02858521387141	-36.7959746271116	7	0.1	0.0	#ffffff
PTR74-0322	2.7701831522203	25.2004146455256	1	0.9901190027490605	3622.98754056156	#ff0303
PTH11-0407	0.322649963627039	47.5305290575373	1	1.0	3867.74457795654	#ff0000
TTS98-0205	37.0345779973499	-12.3728704704163	4	0.1	0.0	#ffffff
PTH3-92-0508	27.6975993315781	5.35242594110851	4	0.5979122294672446	2026.61643901744	#ff7272
NTH185-0407	3.71373262902377	4.96862188558562	6	0.1	0.0	#ffffff
PTH14-0322	-13.9334375802742	30.6623644612941	0	0.1	0.0	#ffffff
NTC145-0322	-29.2088298616344	2.71845329512239	0	0.1	0.0	#ffffff
TTH51-1116	11.69114870117	-19.9781572228471	0	0.10050704209681575	2.06377708332279	#ffffff
TTR189-0508	28.3199667296679	1.90708462998811	4	0.9203329352720949	3338.94231493108	#ff1717
TTR124-0322	26.1281211596484	-21.6174334282735	8	0.4433698336184433	1397.59360845263	#ff9e9e
TTC78-0205	-6.63557265921583	-15.5936129034306	7	0.1	0.0	#ffffff
TTH6-0407	-22.5070562339075	22.3644159673288	0	0.1	0.0	#ffffff
TTC66-1116	-26.4257046789682	-7.72330448108702	0	0.1	0.0	#ffffff
NTH107-0322	0.0276718287263251	6.36093735648628	6	0.1	0.0	#ffffff
TTR37-0322	28.6718993927025	-23.8386020078598	8	0.1	0.0	#ffffff
TTC75-0508	-5.54157942343471	-35.7482246146777	7	0.1	0.0	#ffffff
TTR239-0407	-31.0110702378918	12.975183030592	0	0.1	0.0	#ffffff
NTC2-46-0508	-3.53816048601539	-13.963822716917	7	0.1	0.0	#ffffff
TTC63-0205	0.0436459680615696	-25.4667848937533	7	0.1	0.0	#ffffff
PTR16-0322	-3.92589400864017	36.5944927153637	1	0.9203629464137645	3339.06446712872	#ff1717
PTC2-30-0508	30.3841866908406	-40.2638371447591	9	0.19029539218662045	367.522859136703	#ffe6e6
TTS43-1202	48.1261820244792	9.09463138573674	10	0.14340746937140098	176.678309545346	#fff3f3
TTR91-1116	25.6825656719858	-18.8840402189326	8	0.10031849001979853	1.29632708655762	#ffffff
TTC3-0407	-27.9111226017889	-6.71634601252488	0	0.1	0.0	#ffffff
PTH70-1116	-5.40600104595976	44.8640002696576	1	0.569421822461735	1910.65397861866	#ff7a7a
NTC127-0322	-38.5869780938042	9.10962260332852	5	0.1	0.0	#ffffff
JTC-66-0508	-4.43691562386922	-27.5006095199145	7	0.1	0.0	#ffffff
TTS1-57-0508	37.3287066322237	-3.17090425886018	4	0.45673990826506106	1452.01286443017	#ff9a9a
NTC20-0322	-9.89852421658946	5.75236133345779	5	0.1	0.0	#ffffff
TTC111-0205	1.74261316782054	-30.4625389702913	7	0.1	0.0	#ffffff
PTH97-0322	-1.28803142081053	38.0071825680944	1	0.1677438527795391	275.732945608284	#ffecec
PTS22-1202	43.8661826041242	11.3156638519345	10	0.10506807417344609	20.6282188430185	#fffefe
PTH8-0205	22.5864900579231	24.9334156866322	3	0.3141180333441032	871.50927529847	#ffc3c3
PTS1-6-0508	24.0277073070811	22.0800037432438	3	0.42031017557825556	1303.73553609243	#ffa5a5
PTR21-0407	3.25983075114696	26.2318803198414	1	0.5467371092947654	1818.32201748614	#ff8181
TTC88-0205	-19.6648193403372	-31.2993530228085	2	0.1	0.0	#ffffff
TTC2-30-0508	-6.1014551130853	-34.8591504762676	7	0.1	0.0	#ffffff
PTR90-1116	1.30265202371931	14.0570386944658	1	0.10021574132998395	0.878116463194287	#ffffff
TTR114-0322	29.2604074164552	-23.6484625027325	8	0.22490377047608695	508.386859292339	#ffdcdc
PTC117-1116	-41.8590380710702	-24.7578109403533	2	0.2959732177001717	797.655733467858	#ffc8c8
PTS77-0205	30.0335365808242	22.3353102876226	3	0.20259868311884055	417.600061867655	#ffe2e2
JTS-11-0508	25.1125234397915	-0.804247574273197	4	0.3656472471290012	1081.244938666	#ffb4b4
NTC117-0322	-36.4656773117702	2.29967870550545	0	0.1	0.0	#ffffff
PTS3-31-0508	22.6606860710862	18.9648359362977	3	0.10039227970392119	1.59666794589517	#ffffff
TTC134-1116	-42.5395959350363	-17.2920663124051	2	0.1	0.0	#ffffff
JTC-56-0508	1.41740947791644	-3.14277245996367	5	0.1	0.0	#ffffff
TTC65-0508	-2.20036937844799	-45.6147191128605	7	0.1	0.0	#ffffff
TTS15-0205	25.3768557798345	-15.290307461583	4	0.3965722681363859	1207.11683383432	#ffabab
JTS-36-0508	14.4269026585627	7.53999082441906	3	1.0	9208.62740669791	#ff0000
TTH128-0508	0.59281149141104	6.54916237119261	6	0.10303588880003017	12.3567604590737	#ffffff
TTS12-0205	39.4076635930147	-12.0902032528115	4	0.1377268143936922	153.556746986963	#fff5f5
JTS-49-0508	27.3285605162074	2.30323721194119	4	0.1	0.0	#ffffff
TTS124-0205	40.5242476857298	-13.5069313584089	4	0.1	0.0	#ffffff
PTR50-1116	-3.42127905631864	23.832923146135	1	0.3480071744209541	1009.44581580886	#ffb9b9
NTH160-0407	-19.3850778393278	23.0718755643272	0	0.1	0.0	#ffffff
TTR133-0508	35.6025702936921	-11.9118248036569	4	0.5376929087397617	1781.51005658662	#ff8383
JTS-21-0508	31.1929842880498	-7.97514408096715	4	0.15790861421510793	235.701279429565	#ffefef
TTH1-42-0508	25.5262762206505	-4.71681132232519	4	0.10022819372169639	0.928800540137935	#ffffff
PTC16-0407	-30.2602210959922	-24.2850334049376	2	0.10024778279653816	1.00853254660412	#ffffff
TTR150-0508	35.7721369523225	-7.46899072935802	4	0.15864151385950975	238.684348291087	#ffefef
TTS1-31-0508	34.8150256802682	-1.41155907185518	4	0.20888920810062533	443.203934565812	#ffe1e1
TTC28-0205	-2.1683519599299	-23.0577018842878	2	0.1	0.0	#ffffff
TTS1-14-0508	33.7284072846797	-6.54868044091399	4	0.1	0.0	#ffffff
NTH71-1116	-17.2678855981809	17.6636379264666	0	0.10221686943259407	9.02316466510079	#ffffff
PTR77-0407	10.1366411343896	44.2357054355672	1	0.4643675255144779	1483.05900789353	#ff9898
TTC82-0508	-4.04023287824924	-35.0125333508363	7	0.1	0.0	#ffffff
PTS21-0205	27.2070557992434	21.1998015883871	3	0.2634664779240683	665.345881830749	#ffd1d1
TTH113-0508	-15.1452766489543	7.57215678234342	0	0.1	0.0	#ffffff
TTC16-1202	51.8702114271779	9.28096008210805	10	0.11963626590668644	79.9240848733288	#fffafa
TTR24-1116	19.7239334295776	-19.2654145142278	8	0.515332442265389	1690.4978535131	#ff8a8a
NTH1-6-0508	1.4478599227046	-2.6051527990887	6	0.1	0.0	#ffffff
PTC37-0205	-32.6747358497955	-7.89839078146232	0	0.1	0.0	#ffffff
NTC142-0322	-34.2238445745067	3.86674991664983	5	0.1	0.0	#ffffff
NTH12-0322	5.14321109824519	11.9071880940319	0	0.1	0.0	#ffffff
NTR11-1116	-28.2033799275697	12.5374863062536	0	0.10165575981098961	6.73932041317072	#ffffff
PTR83-1116	0.693957567879006	22.4692487742664	1	0.18955288815732146	364.500698236128	#ffe6e6
NTH7-1116	-22.4482589256724	20.5702255387068	0	0.1	0.0	#ffffff
NTH185-0322	-38.0742382415778	-9.06981001345918	2	0.1	0.0	#ffffff
NTR9-0407	-9.33395237757359	-7.82554856135713	7	0.10196942213577245	8.015997678932	#ffffff
PTR41-0322	-1.55067047373881	21.9682696650653	1	0.10082603988569121	3.36217090593879	#ffffff
TTC86-0322	-35.9587841696609	-17.4087971468376	2	0.1	0.0	#ffffff
TTC149-1116	-22.9142597676437	-12.208005439981	0	0.1	0.0	#ffffff
PTH23-1116	-1.06486568846427	37.3755830537408	1	0.327817362569233	927.268672573902	#ffbfbf
TTC30-1116	7.47302977569665	-37.4520748986173	11	0.1	0.0	#ffffff
PTH79-0205	18.4032727535856	19.2586333826895	3	0.4518573702398826	1432.13982006542	#ff9c9c
PTH96-0205	15.6529760671044	15.2589085424927	3	0.1034524217689777	14.0521447302434	#ffffff
TTR178-0407	-22.0759462242422	14.6355063557967	0	0.1	0.0	#ffffff
TTH1-92-0508	29.2808501333867	-9.79328073526451	4	0.1	0.0	#ffffff
TTS1-81-0508	24.5546714143581	2.84342724542577	4	0.2678209986305958	683.069775171013	#ffd0d0
PTH3-82-0508	20.4533731707873	17.7208697657853	3	0.1	0.0	#ffffff
TTC3-0322	13.1883185985102	-32.2226676563714	11	0.1	0.0	#ffffff
PTH152-0322	-2.08682021026167	31.57482267532	1	0.1	0.0	#ffffff
PTH87-0407	21.9168931441114	33.0724068376133	3	0.24806786310152015	602.670004255168	#ffd6d6
TTR74-1116	19.8405152903704	-35.2809500009878	0	0.1	0.0	#ffffff
TTH142-0407	-12.1837732424642	22.5214657934146	0	0.1	0.0	#ffffff
NTC192-0322	-17.2521085785666	-18.7090833212857	2	0.1	0.0	#ffffff
TTH25-0407	-20.3378820339329	20.247294297277	0	0.2131016946106846	460.349716302404	#ffdfdf
TTR151-1116	21.3244935618642	-29.732696119536	6	0.100204405562636	0.831977302320866	#ffffff
PTC2-9-0508	-17.0085744372371	-22.9475024496446	2	0.2854753894446692	754.927175988266	#ffcbcb
NTC101-1116	-28.6903280451107	-12.4966420870189	0	0.1	0.0	#ffffff
JTC-13-0508	1.62691813664284	-5.07432613440671	6	0.1	0.0	#ffffff
NTC151-1116	-25.695920972017	-6.08357048268268	0	0.1011002297502228	4.4781862475709	#ffffff
JTH-60-0508	22.3767332943591	-2.55117418768206	4	0.1	0.0	#ffffff
NTR22-0407	-18.3398159272735	19.8292375833305	0	0.10026473292185761	1.07752342608614	#ffffff
PTC162-0322	-13.9768954661972	-3.1967065286313	0	0.1	0.0	#ffffff
TTC32-0508	-4.16196530087427	-34.8633731740027	7	0.1	0.0	#ffffff
PTC137-0322	-38.0769666841172	9.68261779268929	5	0.1	0.0	#ffffff
TTH87-0205	9.89414462833254	-1.88706526222518	6	0.2283461437216048	522.39810423819	#ffdbdb
NTR97-1116	18.7023447326032	-35.3201374587473	9	0.10080029233667066	3.25737250368768	#ffffff
TTS28-1202	49.1378471674689	10.2787224731128	10	0.3551515488035343	1038.52505048788	#ffb7b7
NTC52-0508	-3.45914412709244	-18.5618285235515	7	0.10024581370914985	1.00051791142381	#ffffff
TTC119-0205	-0.557942247678566	-24.2586232021816	7	0.1	0.0	#ffffff
PTR91-0322	0.356352552173153	15.0383680895669	1	0.5790253698431875	1949.74260879141	#ff7878
TTC165-0407	-8.50642238858696	-25.1201102521742	7	0.10029097743210605	1.18434457398276	#ffffff
PTH10-0205	29.7496829985027	29.1444777563934	3	0.17571981779761964	308.19694401211	#ffeaea
NTH135-0407	-33.1781980139792	-5.90491993307042	2	0.10019976120257355	0.813073696636492	#ffffff
TTC2-69-0508	-4.11408769643016	-43.1910945664557	7	0.1	0.0	#ffffff
NTH2-80-0508	3.55460913786034	0.88761859638511	6	0.10058988386714282	2.40096199995314	#ffffff
PTH26-1116	8.74990665459901	41.6125191460899	1	0.5586566384061311	1866.83722199977	#ff7e7e
TTC104-0322	-29.6605358250405	12.0326115990059	5	0.1	0.0	#ffffff
TTR3-0322	27.2768300078878	-23.8442349603787	8	0.1	0.0	#ffffff
TTR186-0508	41.0014062390275	-4.96388559202582	4	0.1	0.0	#ffffff
NTC19-0322	-19.1707391884748	-5.40931289384224	0	0.1	0.0	#ffffff
TTS65-0205	35.3616618695987	-2.35875997373017	4	0.1	0.0	#ffffff
TTC8-1116	11.1862481671761	-40.5377659951993	11	0.1	0.0	#ffffff
PTC2-80-0508	20.8441575655572	12.4339537406883	3	0.4716289990275606	1512.61486276548	#ff9696
TTC6-0407	-35.5530340614579	-18.9613291552986	2	0.1	0.0	#ffffff
PTC19-0508	23.0490194279509	12.9116118077852	3	0.3133924801636818	868.556108222424	#ffc3c3
JTC-63-0508	-3.07450642172999	-12.1863664691908	6	0.1	0.0	#ffffff
PTH3-28-0508	19.8976593113487	17.4859602671612	3	0.3862367643806198	1165.04897412464	#ffaeae
PTR105-0407	-0.0232054806186223	20.1915916356191	1	0.39380751526360347	1195.86365849497	#ffacac
PTH46-0205	27.3082809180408	25.5469661493071	3	0.3113724019876929	860.333928895879	#ffc4c4
PTH73-1116	-7.29781414210093	30.7232747982862	0	0.10362588484731085	14.7581790577968	#fffefe
PTC192-0322	-6.83233397401261	-4.59373894744512	5	0.1	0.0	#ffffff
NTH2-93-0508	-11.4581774800921	-16.5193653898872	2	0.1	0.0	#ffffff
NTR75-0407	-3.33666778643513	23.4778757427295	1	0.1	0.0	#ffffff
PTC70-0407	18.9132009939072	33.3974238740024	1	1.0	3738.05795218524	#ff0000
NTR47-1116	-34.4128372592131	22.6465186940067	5	0.10095512742783919	3.88758667102121	#ffffff
TTR27-1116	24.7777456926711	-22.4041233804863	8	0.16704587525297512	272.892017738501	#ffeded
NTH17-1116	-18.438502180154	17.7349066236429	0	0.10141323463679766	5.75218758974342	#ffffff
TTC2-86-0508	27.9751226793587	-40.5744676828223	9	0.1	0.0	#ffffff
PTH60-0205	15.6641413039179	18.9141343256309	3	0.1	0.0	#ffffff
TTC70-0205	-5.02091980979206	-32.1629441562005	7	0.1	0.0	#ffffff
TTR142-0407	-7.21421796952048	30.7637435429646	0	0.1	0.0	#ffffff
PTH59-1116	0.77102909544374	43.5666952502808	1	1.0	5356.7615598534	#ff0000
PTC2-1-0508	-18.6457684124757	-22.2540579585037	2	0.15875336451306107	239.139605984686	#ffefef
TTR175-0407	10.3072103640235	13.8769256882575	3	0.5516521366000708	1838.32730063777	#ff8080
NTH2-30-0508	8.10574440557968	-4.05000042810278	6	0.10062261043268933	2.53416659265836	#ffffff
TTC115-0407	-7.29732367967001	-21.875891897742	7	0.1	0.0	#ffffff
TTS1-64-0508	24.9061652918868	5.93672045879458	4	0.35593902410436185	1041.73025472977	#ffb7b7
JTS-71-0508	37.2787292153274	-8.4428789547006	4	0.1	0.0	#ffffff
NTC147-1116	1.11253695895615	-12.2470454310388	5	0.10042187954870989	1.71714607133774	#ffffff
PTC13-0407	-16.8697895310149	-2.06192048076051	0	0.1	0.0	#ffffff
TTC50-0205	-2.17214302792942	-14.1481510699178	5	0.1	0.0	#ffffff
JTS-29-0508	35.8671101071594	-7.85610821688611	4	0.1	0.0	#ffffff
TTC121-1116	-25.0868813562807	-11.6708366918524	0	0.1	0.0	#ffffff
NTC2-59-0508	-3.41143227049904	-24.0664171013927	7	0.10047229007736448	1.92232843084773	#ffffff
NTC81-0407	-19.344859686018	9.89533063227223	0	0.18481461236434837	345.214834089123	#ffe7e7
TTC2-23-0508	-3.45571480730776	-34.4421847003356	7	0.1	0.0	#ffffff
TTR21-1116	14.2764826994725	-31.2138169456216	0	0.10054307269054515	2.21042982498709	#ffffff
TTH78-0407	-23.753580143231	20.3862189192139	0	0.10059608987773065	2.42622187977466	#ffffff
PTC104-1116	-40.4637319023817	-27.2161460528986	2	0.10204510796896957	8.3240562978619	#ffffff
PTC8-0205	-6.64255693670126	-12.258525704618	5	0.1496188952762249	201.960230943268	#fff1f1
NTH21-1116	-26.2868140714308	6.84458547053631	0	0.10110533815041428	4.49897860251307	#ffffff
NTH2-18-0508	4.27116316535219	3.48815451037969	6	0.1003248429070281	1.32218478784052	#ffffff
NTH20-0508	-0.9386876310182	4.5201207076334	6	0.1	0.0	#ffffff
NTC23-0322	-40.6876433079529	-29.7075654998837	2	0.1	0.0	#ffffff
TTH105-0407	-20.6184237614424	17.808544000928	0	0.1	0.0	#ffffff
PTS74-0205	19.2517009159644	24.7279344361761	3	0.29037665228481613	774.876434624502	#ffcaca
TTC2-33-0508	-13.9105429393941	-29.9776398509308	2	0.1	0.0	#ffffff
TTH95-0322	2.26679830757195	30.0867624570444	1	1.0	3941.14876325413	#ff0000
JTH-96-0508	-10.762361786492	0.0548743244862484	6	0.100458596367675	1.86659190636521	#ffffff
TTR226-0407	-29.4483560620007	15.8082082487204	0	0.10066115404009612	2.69104787366893	#ffffff
TTR117-0322	25.2969346290688	-12.3443346276394	4	0.1	0.0	#ffffff
PTC114-1116	-37.8221830581119	7.5659571172121	5	0.1	0.0	#ffffff
TTH163-0508	7.29886483438927	3.53558335985085	6	0.1	0.0	#ffffff
