GeneName	tSNE_1	tSNE_2	x	CD8A_Opacity	CD8A_Expr	CD8A_Color
PTH39-0407	13.4250686006078	26.312060789597	1	0.10072180035708246	2.05971685552832	#ffffff
TTH48-0322	-22.1382144566932	14.7296270203142	0	0.1	0.0	#ffffff
PTC64-0205	-11.9987328733032	-18.9604089019257	5	0.31704459683301817	619.354659653135	#ffc2c2
PTS143-0205	26.394486309004	22.4842341068495	3	0.1	0.0	#ffffff
TTR30-1116	27.2680397879043	-38.07668028782	9	0.1	0.0	#ffffff
TTC2-59-0508	20.4293030234578	-39.2049171882708	9	0.582105607539273	1375.72811685368	#ff7777
JTS-72-0508	37.1446585012203	-3.85013702766232	4	0.1	0.0	#ffffff
JTH-2-0508	22.1350218318009	-0.988304657236353	4	0.10052805611094598	1.50685166848139	#ffffff
TTH164-0508	10.7151919621402	7.19199084726058	6	0.1	0.0	#ffffff
TTS40-1202	45.6066358911215	12.2741179518863	10	0.1	0.0	#ffffff
TTS1-20-0508	24.2446214705444	6.68658448932753	4	0.1	0.0	#ffffff
TTH169-0407	7.97295685951194	37.0626825944858	1	0.1	0.0	#ffffff
TTS2-6-0508	27.3082677423296	-6.80164928748847	4	0.1	0.0	#ffffff
PTC56-0407	-4.76839243518925	39.7286504910553	1	0.5852785043866948	1384.78223971932	#ff7676
TTR131-0407	-11.8727062635147	26.2674853322655	0	0.1	0.0	#ffffff
TTC134-0322	-8.61272819335022	23.9836898727164	0	0.2903631000875374	543.216807907638	#ffcaca
TTR156-0407	-37.8466287091891	-9.53200143841684	2	0.10031465205594871	0.897885595241043	#ffffff
TTR160-0508	31.4223429366278	-8.60342906535503	4	0.1	0.0	#ffffff
PTC20-1202	40.5283415972267	14.7423867666938	10	0.3420220627720586	690.629918938091	#ffbbbb
TTH23-0322	-25.5808800033796	7.28616886201848	0	0.1	0.0	#ffffff
NTC148-0322	-20.6711907164544	28.3098674783366	0	0.4436445940269881	980.618194052397	#ff9e9e
NTC87-0407	-16.4519778381447	-29.5238128067712	2	0.3031405847839138	579.678414419943	#ffc6c6
JTC-1-0508	-7.30778964467097	-28.185918439177	7	0.9956776596538812	2555.89008041805	#ff0202
PTR14-0322	1.55944040716742	18.1244946249489	1	0.1	0.0	#ffffff
PTH41-0407	-3.60856682685528	22.1750799182696	1	0.1	0.0	#ffffff
PTH6-0407	3.41232583479116	37.0110252831703	1	0.1	0.0	#ffffff
TTS84-0205	40.1321073899037	-16.1130037991563	4	0.1	0.0	#ffffff
TTR100-1116	27.4843584103157	-28.6136472174212	8	0.10054258373491122	1.54830744175495	#ffffff
TTS1-2-0508	35.1957865744628	-1.29992229210372	4	0.1	0.0	#ffffff
TTC76-0407	-35.522894659154	-18.6692854427442	2	0.1306572383809636	87.4829584352878	#fff7f7
PTS64-0205	18.5612061534526	26.5334079582658	3	0.1	0.0	#ffffff
TTC47-0322	-42.8053026277398	13.4393631886532	5	0.5545014664071484	1296.95742324799	#ff7f7f
NTR40-0407	-14.369478118003	24.0935226140828	0	0.1	0.0	#ffffff
NTC1-2-0508	-27.3035927391741	-35.0933040211946	2	0.23606118501084192	388.261814226248	#ffd9d9
TTH190-0322	0.615651012879811	7.47822965169614	0	0.1	0.0	#ffffff
TTC40-1202	51.8473188139199	8.17904582617651	10	0.21750616663616096	335.313538811912	#ffdede
TTC56-0322	-33.943220070593	-14.3602339517163	0	0.5058322079769221	1158.07567990833	#ff8d8d
NTH186-0322	-38.7783449185032	-8.31946208850677	2	0.1	0.0	#ffffff
NTC69-0407	22.9262252112461	14.0546888296597	3	0.5390430342230129	1252.84551194553	#ff8383
PTR103-0322	-18.8201871387921	26.8436386938837	0	0.10068505405480598	1.95485825102007	#ffffff
TTH77-0407	-17.1917403237323	20.7298182335036	0	0.10075750589391094	2.16160554998473	#ffffff
PTC2-0322	-41.6694403390618	-17.585760142442	2	0.48177451703709273	1089.42507444985	#ff9393
TTR102-0322	-6.90561548377877	31.1001475349626	0	0.1	0.0	#ffffff
TTC139-0205	0.070032445761744	-25.5248639134319	7	0.33238578565869925	663.132007361607	#ffbebe
PTH12-0322	10.0967517696157	44.408145824889	1	0.1	0.0	#ffffff
TTC159-0322	-9.32005505199766	4.96420601919079	5	0.1007675151010496	2.19016764814897	#ffffff
TTR151-0508	27.2567816299645	-1.39877066658751	4	0.1	0.0	#ffffff
PTH65-0205	33.3162275610077	24.5951459171782	3	0.1	0.0	#ffffff
NTH133-0407	4.03261582426571	37.8174356939981	1	0.1	0.0	#ffffff
TTH76-0205	11.1751723200792	-1.08801131149409	6	0.1	0.0	#ffffff
NTC112-1116	-45.5258789257738	7.91803912098866	5	0.44911160188973365	996.218751926486	#ff9d9d
PTH5-0205	-13.5555035778319	33.6880464674208	1	0.1	0.0	#ffffff
TTS75-0205	44.2140598566346	-15.9045362653183	4	0.1	0.0	#ffffff
PTC36-0322	-12.9725342137787	-13.3572904599857	2	0.9409759764282885	2399.79431534952	#ff1111
TTS142-0205	34.7220488462353	-0.887536680646322	4	0.1	0.0	#ffffff
PTR43-0407	7.21159657600628	37.8028180993995	1	0.1	0.0	#ffffff
PTH56-0205	33.213414239031	29.187796852649	3	0.1	0.0	#ffffff
PTS2-7-0508	16.663113737769	25.7526610561418	3	0.1	0.0	#ffffff
NTH113-0322	-6.56377250512915	29.0082256110715	0	0.1	0.0	#ffffff
PTC55-0205	-27.7034227135794	-30.026154683415	2	0.42955987561382925	940.426288304089	#ffa2a2
PTS1-3-0508	24.6343071907949	21.2781057221825	3	0.1	0.0	#ffffff
PTC190-1116	-41.2677510534427	-5.06116673412899	0	0.857546387154539	2161.72110079538	#ff2929
TTR111-0322	27.6174360473413	-25.317570465777	8	0.1	0.0	#ffffff
TTC179-0407	26.6344459239958	-41.3632917191139	6	0.10075123588544331	2.14371356365033	#ffffff
PTR17-1116	-0.514551992143319	14.4592873611943	1	0.1	0.0	#ffffff
JTC-53-0508	-6.6817897098499	-25.526717954347	7	0.48683124993959326	1103.85487888398	#ff9292
TTR23-1116	20.5147598660951	-32.3006551254521	8	0.10054437629606937	1.55342266287635	#ffffff
TTH91-0322	-25.229217626438	5.62409258990282	0	0.1	0.0	#ffffff
PTC2-10-0508	33.0926280015108	17.7813668906357	3	0.24649676444182003	418.040600895281	#ffd6d6
TTC75-0205	1.5083091299842	-27.5800112761766	7	0.23515983516718675	385.689738100921	#ffd9d9
NTC155-0322	-37.9154316414585	9.54997135918946	5	0.6515923348324406	1574.01422469068	#ff6363
TTC83-0407	-8.1758275615943	-28.9947123496807	7	0.5026288803245094	1148.93472023061	#ff8d8d
PTH37-0322	3.23780141200873	37.121600924688	1	0.1	0.0	#ffffff
NTH41-1116	-17.9700722918859	14.4959133282014	0	0.10024006564989854	0.685047133431782	#ffffff
PTC119-0322	-4.35605189225995	47.7569984643498	1	0.40485338793231507	869.924287828209	#ffa9a9
NTH97-0407	-40.639048690665	-17.0679947594258	2	0.10017978877844341	0.513042108889427	#ffffff
PTC29-0407	-35.0343752096042	-27.0166835809514	2	0.5268816936683544	1218.14212356332	#ff8787
TTR71-1116	18.4724214137187	-11.9952522990046	8	0.1	0.0	#ffffff
TTS108-0205	39.8890192493924	-7.67202654989877	4	0.1	0.0	#ffffff
PTR7-1116	-2.28636511788032	19.4804205394921	1	0.1	0.0	#ffffff
TTH176-0407	-10.1419079202125	6.45902170453849	0	0.1	0.0	#ffffff
TTS15-1202	46.9872198970148	12.4169923339272	10	0.1	0.0	#ffffff
NTC2-66-0508	-19.7267936445923	-31.2992618281063	2	0.2128650667293474	322.069777413824	#ffe0e0
PTS3-43-0508	10.5794316519633	28.6049610612592	4	0.1	0.0	#ffffff
TTC161-0322	-41.9213719605357	16.677408756719	5	0.4929668297593427	1121.36326198351	#ff9090
TTC1-1116	8.05782281117923	-36.434209397688	11	1.0	3634.61098338686	#ff0000
PTH130-0205	-27.7603390220387	-29.1277122514192	2	0.1	0.0	#ffffff
PTH14-0407	-8.04803902572857	43.7056724858303	1	0.1	0.0	#ffffff
NTH142-0407	-8.5483710426709	-4.07388399520005	6	0.1	0.0	#ffffff
NTH120-0322	-31.3149111274725	19.9169686814373	5	0.1	0.0	#ffffff
TTC27-0205	-0.59545441326574	-27.7357059496115	7	0.7685375453451609	1907.72702893475	#ff4242
TTH191-0508	9.67730451096995	7.33882670061007	6	0.1	0.0	#ffffff
PTH67-1116	2.42117476433266	46.9415506315285	1	0.10077609042087338	2.21463803058818	#ffffff
NTH115-0407	-23.1603082235503	1.81882366358924	0	0.1	0.0	#ffffff
TTH128-0407	-40.452065563898	-7.20757969595936	2	0.1	0.0	#ffffff
TTS1-77-0508	33.7384093060621	-6.62924081906261	4	0.1	0.0	#ffffff
NTC191-0322	-18.2641058113848	-5.04326963491556	0	0.21057987131490127	315.548783807869	#ffe0e0
TTS68-0205	38.2249255353742	-16.7828971295343	4	0.1	0.0	#ffffff
JTC-26-0508	-7.03184721496373	-21.483699868263	7	0.15950633061326225	169.806222693203	#ffefef
TTR144-0508	31.2617684593534	-8.64316451348135	4	0.1	0.0	#ffffff
TTS13-1202	48.6692875820572	11.6702009628942	10	0.1	0.0	#ffffff
TTH21-1116	13.3896393691417	-18.8712820902044	0	0.10132841517749692	3.79074228127249	#ffffff
PTR92-1116	-4.38755561284698	36.8526898965306	1	0.1	0.0	#ffffff
TTH55-0322	-40.8716571058513	-17.3955100598431	2	0.1	0.0	#ffffff
JTS-38-0508	26.3657504522886	0.755186114792252	4	0.1	0.0	#ffffff
PTS3-36-0508	13.2878781405144	28.5980017073507	4	0.1	0.0	#ffffff
TTS144-0205	24.0379283437883	6.95792515851088	4	0.1	0.0	#ffffff
PTS3-84-0508	30.0051978063893	21.7667657572729	3	0.1	0.0	#ffffff
PTC82-0205	-7.41378727629107	-12.6474219703394	5	0.22245271523054566	349.42892323445	#ffdddd
TTR98-0322	18.6396611166187	-9.95627540112518	1	0.1	0.0	#ffffff
PTR87-0322	-6.09247607955564	41.0555070051837	1	0.1	0.0	#ffffff
NTC55-0407	-3.47686745883895	0.269074021789648	5	0.13378069266398138	96.3959928652069	#fff6f6
PTH3-56-0508	39.7830673469858	17.7067870590532	3	0.1	0.0	#ffffff
NTR43-1116	-31.513683663159	17.4045341829125	0	0.1	0.0	#ffffff
TTH108-0322	10.4278246491439	30.333166832151	4	0.1	0.0	#ffffff
TTR124-0407	-27.5151299114562	14.1393967784839	0	0.1	0.0	#ffffff
TTC36-1116	9.86842067581028	-38.6984140366232	11	1.0	3821.80224312781	#ff0000
PTS57-0205	19.2157448493286	23.5548710695159	3	0.1	0.0	#ffffff
PTC57-0205	32.7968595419707	15.6614847910709	3	0.3521833467800193	719.625980992707	#ffb8b8
JTC-8-0508	-8.83620957189063	-19.3287035358686	7	0.37057866990343546	772.118552835342	#ffb3b3
TTR109-0322	22.5093029223709	-22.5466247711131	8	0.1	0.0	#ffffff
TTC181-0407	-7.37728962026715	-22.3466085134374	7	0.10115977802770011	3.30952226455106	#ffffff
TTR170-0322	28.8646308632667	-18.3280167883846	8	0.1	0.0	#ffffff
TTC2-50-0508	-5.31867385632252	-37.0636454741775	7	1.0	2796.14715402753	#ff0000
NTC157-0322	-43.0164009303596	13.4849726141097	5	0.8872035048425504	2246.35013233991	#ff2020
TTH70-0407	-1.30954378879958	38.3236992828789	1	0.1	0.0	#ffffff
NTR91-1116	-18.2419202102582	17.6960387658282	0	0.1	0.0	#ffffff
NTR47-0407	-25.6927649461996	5.83096053358593	0	0.1	0.0	#ffffff
PTR69-1116	2.76816190652271	19.2443225862436	1	0.1	0.0	#ffffff
PTC188-1116	-33.7782475824004	-2.24748295178154	0	1.0	3595.38220981319	#ff0000
TTC84-1116	5.68652106024245	-37.0965031676746	11	0.9438100732144076	2407.88164429483	#ff1010
NTC2-64-0508	0.407221771607351	-22.7686102839927	7	0.5025764842911805	1148.7852038277	#ff8d8d
PTC124-0205	-18.2557037688311	-21.7308721793381	2	0.28844160751644143	537.733670364653	#ffcaca
TTH156-0322	-22.8281138446253	24.0796090795803	0	0.1	0.0	#ffffff
PTR44-1116	1.44488485141311	27.861451794913	1	0.1	0.0	#ffffff
TTC20-0205	7.656639308974	-31.3410967935935	11	0.4606913440559196	1029.26250133494	#ff9999
PTC147-1116	-39.7879869487546	-24.1230170107948	2	0.5372795457302808	1247.81325207288	#ff8484
NTH127-0322	-29.3346817945474	1.23549259299538	0	0.1	0.0	#ffffff
PTH18-0508	28.9728103983869	23.2835674132788	3	0.100354789133921	1.0124200578802	#ffffff
NTC30-0407	-35.3348720161775	-12.4767025644106	0	0.4287938970558298	938.240505308273	#ffa2a2
PTH3-31-0508	28.0118221788013	27.1723196442597	3	0.1	0.0	#ffffff
TTC113-0407	-26.1718510787777	-27.6472443435627	2	0.6413710347898617	1544.84690193095	#ff6666
TTH1-65-0508	25.5333888190809	-3.56014369489229	4	0.1	0.0	#ffffff
NTC150-0322	-37.7229534336345	-1.64880283056461	0	0.29517244202502324	556.940661817435	#ffc8c8
TTC118-0322	-39.1905024710048	15.8864628423312	5	1.0	2578.91329422031	#ff0000
TTR104-0322	21.2084913406791	-29.9309205804746	8	0.1	0.0	#ffffff
PTC24-0407	-30.9106605183308	3.87753354953255	0	0.5950905062142484	1412.78159626214	#ff7373
TTS1-52-0508	30.5806262824154	2.52539727433643	4	0.1	0.0	#ffffff
PTH90-1116	8.10660045481034	44.3676131925448	1	0.10195396308177444	5.57579482348622	#ffffff
TTC166-0322	-31.7987631684352	-10.6205038013504	0	0.1	0.0	#ffffff
TTH78-1116	-15.6686559970614	11.8491288442368	0	0.1	0.0	#ffffff
PTS109-0205	13.9010608246028	24.9624949179175	3	0.1	0.0	#ffffff
PTH42-1116	0.232627049839139	38.2292972642136	1	0.10086101256080451	2.45697036155393	#ffffff
JTC-3-0508	-4.33825972836606	-27.6743881525606	7	0.9824500692653553	2518.14406018692	#ff0505
PTH92-0205	35.2098258753647	27.6847811028264	3	0.1	0.0	#ffffff
TTR169-0508	36.4626508111274	-2.38193581927298	4	0.1	0.0	#ffffff
NTH24-0508	8.81512425520668	3.10788187224671	6	0.1003452673674959	0.985248911997907	#ffffff
PTR84-0407	8.00660430728522	42.6281491788187	1	0.10022338412889861	0.637445037308866	#ffffff
TTC55-0508	-8.1411702301251	-18.1361533081592	7	0.35675036904376267	732.658355726114	#ffb7b7
PTH44-0322	-40.1547256200172	-3.76956533071613	2	0.10041150901204818	1.1742749085681	#ffffff
TTC68-0205	2.56532160058797	-24.1843540853896	7	0.7960911899462181	1986.35362652391	#ff3a3a
TTC114-1116	-24.4328528788305	-12.5278927312055	0	1.0	3890.82949754343	#ff0000
NTH145-0322	21.1382730467922	-3.979047354375	0	0.1	0.0	#ffffff
TTC2-75-0508	-4.11849042663579	-32.1381707338909	7	1.0	3226.54932117475	#ff0000
TTC18-1116	-21.9540532614021	-12.8352076275226	0	1.0	2963.27797382965	#ff0000
TTH1-47-0508	22.9706856080928	-5.39395816975247	4	0.1	0.0	#ffffff
JTC-28-0508	-5.55366216295879	1.24295115823934	5	0.6332143149149246	1521.57102897331	#ff6868
PTC2-17-0508	-26.5901007887333	-30.6388370393108	2	0.7635320826732521	1893.44352833256	#ff4343
PTC72-0407	-15.7536304931051	-5.45662821115697	0	0.26259300540847885	463.972552167349	#ffd1d1
JTH-89-0508	3.0718942814194	6.5240636257566	6	0.1	0.0	#ffffff
TTC116-1116	-25.4561487876245	-11.6947852423035	0	1.0	4134.41837688387	#ff0000
PTS80-0205	29.1171497575479	22.4671478237549	3	0.1	0.0	#ffffff
NTR42-0407	17.295316171559	-12.3132597609756	8	0.1	0.0	#ffffff
TTC81-0322	-24.9434813920358	-11.245305669571	0	1.0	2588.76467432287	#ff0000
TTC2-27-0508	-4.80218188445959	-36.3222961983048	7	1.0	2597.08848330808	#ff0000
TTC37-0508	-21.3511051734248	-30.2317940951111	2	0.5247629495750553	1212.09611253174	#ff8787
TTR172-0407	23.9305051681482	-11.623348657093	4	0.1	0.0	#ffffff
PTH157-0322	-7.42453094036497	31.3321723048343	0	0.1	0.0	#ffffff
PTC97-0407	-28.8448444467223	-31.3725361148492	2	0.43208394702419084	947.628934267708	#ffa1a1
PTS39-0205	13.8842628491656	10.5265272378619	3	0.1	0.0	#ffffff
NTH2-25-0508	-1.67807077882045	-5.82323759169526	6	0.1	0.0	#ffffff
PTH104-0407	3.30651477042884	43.3067303574533	1	0.1	0.0	#ffffff
TTC30-0508	-25.8743129869275	-32.0838856789368	2	0.22587332146608335	359.189905271007	#ffdcdc
TTR93-0322	21.4123484887297	-36.0816581770492	9	0.1	0.0	#ffffff
PTR11-0407	-14.6891951888719	26.6542950790544	0	0.10054911284046263	1.56693878298911	#ffffff
TTR192-0508	29.5790837889578	-3.54421589421392	4	0.1	0.0	#ffffff
PTR110-0322	1.21385187686147	25.9699084846979	1	0.1	0.0	#ffffff
TTC10-0407	-17.1997746410296	-2.81221095508148	0	0.828187901196999	2077.94423952593	#ff3131
PTC2-12-0508	35.5594873248725	17.8340215484492	3	0.37667866509057746	789.525392250583	#ffb1b1
TTC63-0322	-37.4411185964102	-0.753402858290068	0	1.0	2795.9235158546	#ff0000
TTC186-0407	-18.611239365628	-21.5789593169964	2	0.2276530175788713	364.268414924347	#ffdbdb
NTC10-0322	-6.36932383020938	0.786710917814076	5	0.18007950053080543	228.513459999226	#ffe9e9
TTR177-0322	21.3731474425228	-24.9500937009079	8	0.1	0.0	#ffffff
JTH-84-0508	-4.64810967238771	-4.79504059676511	6	0.1	0.0	#ffffff
PTH49-0205	30.7605365974957	28.2814364924872	3	0.1	0.0	#ffffff
PTR49-1116	1.23039859915963	26.2111982016883	1	0.1	0.0	#ffffff
JTC-21-0508	-9.73373578956117	-25.7012611624898	7	0.38768304255979413	820.927291038162	#ffaeae
PTH150-0322	-43.1283879308069	-12.9985804077541	2	0.1	0.0	#ffffff
TTC15-0322	7.86775045480204	-33.0157513733396	11	0.4535897352327528	1008.99747479274	#ff9b9b
JTC-94-0508	-20.3827204399071	-29.3443298752015	2	0.9257533883331639	2356.35540460829	#ff1616
TTS91-0205	33.1732687318979	-9.39216677071803	4	0.1	0.0	#ffffff
JTS-3-0508	20.9245848275729	18.3172515146026	3	0.1	0.0	#ffffff
NTH140-0407	-19.2469576933372	3.63386416397834	0	0.1	0.0	#ffffff
NTC109-0407	-30.244237596011	-6.96379859218588	0	0.40021355124155467	856.684131121323	#ffaaaa
TTC2-3-0508	-3.07381531385436	-37.9607706855388	7	0.7587843322721195	1879.89543095203	#ff4545
TTH1-40-0508	33.9770245645441	1.42064621056605	4	0.1	0.0	#ffffff
PTC167-0322	-14.7108763994918	-1.98223937494602	5	0.6563203626869935	1587.50604215776	#ff6262
TTC88-0322	-29.1400331148379	8.05481018037178	0	0.5003600356191544	1142.46038472171	#ff8e8e
PTH97-0205	18.0551241675331	11.6503237203406	3	0.10079764887075805	2.27615684554975	#ffffff
PTR89-0322	-4.78917696957581	39.3625437926013	1	0.1	0.0	#ffffff
NTC178-1116	-24.8212986616119	-6.23587230929116	0	0.5303151561357534	1227.93979191792	#ff8686
NTC130-0322	-40.0037888336794	12.6625531149635	5	0.3599014566886233	741.650244233347	#ffb6b6
TTC33-1202	51.7411063033063	8.91002960959238	10	0.22018530030034172	342.958667706876	#ffdddd
NTR23-1116	19.9270358597492	-36.405319903542	9	0.1	0.0	#ffffff
TTR183-0407	-29.5442730786004	10.8724610240362	0	0.1	0.0	#ffffff
NTH2-7-0508	11.4876475134096	4.04685665799545	6	0.1	0.0	#ffffff
TTR178-0508	39.8755910141242	-10.0952532785145	4	0.1	0.0	#ffffff
PTC121-0322	-16.4367745947597	-17.6383504371172	2	0.4394469812906865	968.639959875723	#ff9f9f
TTC2-1-0508	-2.71815100193791	-44.8368622836562	7	0.8658057808933006	2185.28996209234	#ff2727
NTH118-0322	-43.3032823519632	-13.5031568595398	2	0.1	0.0	#ffffff
PTR11-0508	16.894661470927	24.7068036451347	3	0.1	0.0	#ffffff
PTC13-1202	38.2623038033988	18.139627080533	3	0.10382972015979058	10.9284223645461	#fffefe
PTH35-1116	-0.905406286671218	43.9799022725943	1	0.1	0.0	#ffffff
PTH81-1116	0.121844934721894	42.8390173038607	1	0.10237501485704702	6.77730079403532	#ffffff
TTH30-0322	-8.51490552376179	-22.3220000016956	7	0.1	0.0	#ffffff
PTH4-0322	4.85408024710023	21.0982414237053	1	0.1	0.0	#ffffff
PTS37-0205	38.5276285447471	18.3311159510972	3	0.1	0.0	#ffffff
TTR104-0407	-28.1732353937607	14.4007324014836	0	0.1	0.0	#ffffff
TTS1-59-0508	38.05833360826	-3.59786613091023	4	0.1	0.0	#ffffff
PTH102-0322	-3.5324790549166	39.1255744501512	1	0.1	0.0	#ffffff
PTH3-36-0508	18.9575625681915	16.8683595731863	3	0.1	0.0	#ffffff
PTC129-1116	-39.3784002274781	-24.3551675783148	2	0.9224191767203069	2346.84095675368	#ff1616
TTC25-1116	8.02540208076108	-37.2224691229132	11	1.0	6546.53000624034	#ff0000
PTS2-5-0508	17.8422872587867	26.5102711366375	3	0.1	0.0	#ffffff
PTS2-0205	29.9215678275063	4.4421914969311	4	0.1	0.0	#ffffff
TTC2-48-0508	-4.98557658085547	-40.0136791421164	7	0.26549807024433103	472.262394296263	#ffd1d1
JTH-18-0508	21.1603414627474	-4.11591305221661	4	0.1	0.0	#ffffff
PTC100-0407	-12.8388754944789	-5.34543779024513	0	0.4034735973771417	865.986941669118	#ffaaaa
TTH1-58-0508	18.3150424658867	2.34926479729985	4	0.1	0.0	#ffffff
TTH42-0205	10.5709054323037	-0.406400299637085	6	0.10050033447038251	1.42774568055659	#ffffff
PTH3-24-0508	27.2173434623982	21.8839696853602	3	0.1	0.0	#ffffff
NTC137-0322	-35.3932762026837	-16.1817713066685	0	0.6854438323691895	1670.61226510056	#ff5a5a
NTH126-0407	-30.0109920277106	1.72832067425193	0	0.1	0.0	#ffffff
TTC145-0322	-39.5981855867114	16.8017470568542	5	0.7790537463935727	1937.73587603908	#ff3f3f
NTH25-1116	-32.0780571139572	22.6127827086318	5	0.10157994100886267	4.50849198779643	#ffffff
TTR61-0322	21.8330906117901	-24.4813640034158	8	0.1	0.0	#ffffff
TTH122-0322	2.41468988480952	1.20161331715652	6	0.1	0.0	#ffffff
TTH117-0407	-41.1777934677149	-6.5421182438161	0	0.1	0.0	#ffffff
NTH147-0322	-18.0390941360593	-3.18300561240325	0	0.1	0.0	#ffffff
PTH13-0508	16.1198192504433	19.2741401348749	3	0.1	0.0	#ffffff
TTR175-0322	23.271131735319	-19.6659382786821	8	0.1	0.0	#ffffff
TTC2-70-0508	20.5714727277874	-39.3811973410534	9	0.48272502991702804	1092.13744135434	#ff9393
TTC48-0508	-1.82674491754869	-45.3282794898743	7	0.9742356203562851	2494.70345266869	#ff0808
NTR67-0407	-29.754899236979	7.31812790255013	0	0.1	0.0	#ffffff
TTS57-0205	43.6752917205015	-16.1381636013672	4	0.1	0.0	#ffffff
TTC120-0407	-8.86679895429214	-25.3731334813261	6	0.5335828702389994	1237.26448364391	#ff8585
TTS1-93-0508	33.9809160509836	1.22380572136864	4	0.1	0.0	#ffffff
PTR78-1116	1.67050453329182	23.2952318016111	1	0.1	0.0	#ffffff
PTH3-70-0508	36.2611103252487	22.5106140708981	3	0.1	0.0	#ffffff
TTR129-0322	28.0393490981113	-27.4984534739541	8	0.1	0.0	#ffffff
PTH51-0205	21.6752853608992	12.0906929364775	3	0.1	0.0	#ffffff
PTH26-0322	7.2590475975322	37.9408556478973	1	0.1	0.0	#ffffff
TTH16-0407	-26.3412616607381	6.02950754850126	0	0.10248935896015031	7.10359112373826	#ffffff
PTC24-0508	31.4667960847932	18.6602825698527	3	0.2122793066366943	320.398262673917	#ffe0e0
TTH71-0322	-22.236685071531	14.8357026195724	0	0.1	0.0	#ffffff
PTR48-0407	2.17071247873892	19.7041646550703	1	0.1	0.0	#ffffff
PTC133-0205	35.7535533006287	17.6993397649125	3	0.2739545196362318	496.393570153288	#ffcece
PTC2-83-0508	33.4904282692682	16.2280855725674	3	0.29995399526224364	570.585218378916	#ffc7c7
TTH134-0205	10.9818797056015	-2.81079686420008	6	0.1	0.0	#ffffff
PTC122-1116	28.360983492985	-39.7404915509842	9	0.4549081990904693	1012.7598201622	#ff9b9b
TTC69-0407	-31.6039310965212	-5.08061355713487	0	0.49317950691035084	1121.97015377626	#ff9090
TTH143-0205	10.7265442459714	0.647664432714162	6	0.1	0.0	#ffffff
PTC107-0407	-17.5974332743807	-2.97550854952135	0	0.6824151371382846	1661.9696334419	#ff5a5a
TTR149-0508	33.2334294282168	-5.05997648016395	4	0.10024784536668445	0.707247196978353	#ffffff
PTC2-92-0508	-17.5132733138081	-24.8274976839264	2	0.3775525264283778	792.019027657106	#ffb1b1
TTC130-1116	6.29938723678261	-37.7499891525592	11	1.0	4299.79484226532	#ff0000
TTC44-0508	-4.96662143528846	-41.3695764613105	7	1.0	3228.13266802694	#ff0000
PTC49-0407	-15.0696551267086	32.4720948715492	1	0.33508696370716307	670.84004172542	#ffbdbd
TTC86-0205	-1.84607780004266	-34.5580455606811	7	0.8517714899151546	2145.24195518927	#ff2a2a
TTS1-72-0508	27.5203418156245	1.2548548716925	4	0.1	0.0	#ffffff
TTC141-0322	-14.387050653961	-2.11378403413647	0	0.5971630632230968	1418.69580863857	#ff7373
NTH2-96-0508	5.77202465653423	-6.29739074218154	6	0.1	0.0	#ffffff
TTR3-1116	20.3143571936071	-25.1359925208564	8	0.10079903276267205	2.28010589527453	#ffffff
NTC126-1116	-44.6530550466465	8.36490216632034	5	0.3131071968264408	608.118963963976	#ffc3c3
NTH181-0322	-16.9451133816475	15.7696340158238	0	0.1	0.0	#ffffff
TTR112-0508	29.5477893949746	-3.96717984217749	4	0.1	0.0	#ffffff
NTC23-0407	-33.6066764145161	-2.52555581821017	0	0.1464099268712164	132.434554378533	#fff2f2
PTS3-29-0508	13.0536260006316	25.5543529252121	4	0.1	0.0	#ffffff
TTC100-0205	-0.731484813549414	-35.382609378165	7	0.8127747437887142	2033.96152353078	#ff3636
TTC74-0322	-42.3355971527266	11.8798387802172	5	1.0	3353.04295026267	#ff0000
PTR89-0407	3.57644746810265	37.2821878569594	1	0.1	0.0	#ffffff
PTS66-0205	25.628811559591	25.8782276471351	3	0.1	0.0	#ffffff
NTH2-3-0508	16.6838912344422	12.8422442724293	3	0.1	0.0	#ffffff
TTH1-54-0508	8.7440208618385	0.45754717346085	6	0.1	0.0	#ffffff
TTH171-0508	27.7831931496619	-8.43195866256677	4	0.1	0.0	#ffffff
PTC178-0322	-16.1261699331964	-17.2568350208657	2	0.7983163581226791	1992.70332745502	#ff3a3a
NTH140-0322	-34.6308617362786	9.24420986851105	0	0.1	0.0	#ffffff
NTC15-0322	-9.36766423744931	4.24473010669637	5	0.4884439361010685	1108.45681186569	#ff9191
PTS104-0205	33.0222070737209	28.1041239206349	3	0.1	0.0	#ffffff
PTH123-0205	36.1366299505718	23.6386618254564	3	0.1	0.0	#ffffff
PTC163-1116	-42.472664820198	-19.4488222666985	2	1.0	2825.3579373549	#ff0000
TTC174-0407	-17.5674175972013	-17.191728381456	2	0.8059592726141528	2014.5130143705	#ff3737
TTH129-0322	7.20336013718288	5.70231722796477	6	0.1	0.0	#ffffff
NTH46-1116	-29.9106758203302	22.247139091375	5	0.1	0.0	#ffffff
NTR26-0407	-43.1747804656086	-15.0691330654039	2	0.1	0.0	#ffffff
JTC-62-0508	-15.3795271211073	-28.7254278459289	2	0.7721061189129975	1917.91024795888	#ff4141
NTR60-0407	-19.7335947705206	25.1222582676502	0	0.1	0.0	#ffffff
TTS48-0205	40.0216245258899	-8.55928031659473	4	0.1	0.0	#ffffff
