GeneName	tSNE_1	tSNE_2	x	TIGIT_Opacity	TIGIT_Expr	TIGIT_Color
PTH37-0322	3.23780141200873	37.121600924688	1	0.1	0.0	#ffffff
NTH41-1116	-17.9700722918859	14.4959133282014	0	0.10118035275431232	2.06979280594593	#ffffff
PTC119-0322	-4.35605189225995	47.7569984643498	1	0.1	0.0	#ffffff
NTH97-0407	-40.639048690665	-17.0679947594258	2	0.10029466131440826	0.516699661626231	#ffffff
PTC29-0407	-35.0343752096042	-27.0166835809514	2	0.17358907135997875	129.041195473692	#ffebeb
TTR71-1116	18.4724214137187	-11.9952522990046	8	0.41572871500709874	553.642138390213	#ffa6a6
TTS108-0205	39.8890192493924	-7.67202654989877	4	0.3214803590597114	388.374112878817	#ffc1c1
PTR7-1116	-2.28636511788032	19.4804205394921	1	0.4151000696617414	552.539785209303	#ffa6a6
TTH176-0407	-10.1419079202125	6.45902170453849	0	0.1	0.0	#ffffff
TTS15-1202	46.9872198970148	12.4169923339272	10	0.1	0.0	#ffffff
NTC2-66-0508	-19.7267936445923	-31.2992618281063	2	0.32743886083029816	398.822569116937	#ffbfbf
PTS3-43-0508	10.5794316519633	28.6049610612592	4	0.45603957455836275	624.328741861828	#ff9b9b
TTC161-0322	-41.9213719605357	16.677408756719	5	0.1	0.0	#ffffff
TTC1-1116	8.05782281117923	-36.434209397688	11	1.0	2697.61303757346	#ff0000
PTH130-0205	-27.7603390220387	-29.1277122514192	2	0.1	0.0	#ffffff
PTH14-0407	-8.04803902572857	43.7056724858303	1	0.10044231917680176	0.775623259005807	#ffffff
NTH142-0407	-8.5483710426709	-4.07388399520005	6	0.10045968961014247	0.806082965083848	#ffffff
NTH120-0322	-31.3149111274725	19.9169686814373	5	0.1	0.0	#ffffff
TTC27-0205	-0.59545441326574	-27.7357059496115	7	0.1	0.0	#ffffff
TTH191-0508	9.67730451096995	7.33882670061007	6	0.1	0.0	#ffffff
PTH67-1116	2.42117476433266	46.9415506315285	1	0.1	0.0	#ffffff
NTH115-0407	-23.1603082235503	1.81882366358924	0	0.10044295507177574	0.776738324682305	#ffffff
TTH128-0407	-40.452065563898	-7.20757969595936	2	0.1023234397570734	4.07423871945899	#ffffff
TTS1-77-0508	33.7384093060621	-6.62924081906261	4	0.15708663583492172	100.10355610651	#ffefef
NTC191-0322	-18.2641058113848	-5.04326963491556	0	0.10054919007553888	0.963025386516359	#ffffff
TTS68-0205	38.2249255353742	-16.7828971295343	4	0.348632498340261	435.986407037156	#ffb9b9
JTC-26-0508	-7.03184721496373	-21.483699868263	7	0.1	0.0	#ffffff
TTR144-0508	31.2617684593534	-8.64316451348135	4	1.0	2427.48156784731	#ff0000
TTS13-1202	48.6692875820572	11.6702009628942	10	0.1	0.0	#ffffff
TTH21-1116	13.3896393691417	-18.8712820902044	0	0.26786059070629703	294.349838873506	#ffd0d0
PTR92-1116	-4.38755561284698	36.8526898965306	1	0.1006520920396158	1.14346783830544	#ffffff
TTH55-0322	-40.8716571058513	-17.3955100598431	2	0.1	0.0	#ffffff
JTS-38-0508	26.3657504522886	0.755186114792252	4	0.2615841677942201	283.343895994964	#ffd2d2
PTS3-36-0508	13.2878781405144	28.5980017073507	4	0.398414374756879	523.280793649264	#ffabab
TTS144-0205	24.0379283437883	6.95792515851088	4	0.6007369193023137	878.060960553516	#ff7272
PTS3-84-0508	30.0051978063893	21.7667657572729	3	0.1	0.0	#ffffff
PTC82-0205	-7.41378727629107	-12.6474219703394	5	0.1	0.0	#ffffff
TTR98-0322	18.6396611166187	-9.95627540112518	1	0.16934180034979956	121.593446527748	#ffecec
PTR87-0322	-6.09247607955564	41.0555070051837	1	0.23526364672041764	237.189875539406	#ffd9d9
NTC55-0407	-3.47686745883895	0.269074021789648	5	0.1	0.0	#ffffff
PTH3-56-0508	39.7830673469858	17.7067870590532	3	0.1	0.0	#ffffff
NTR43-1116	-31.513683663159	17.4045341829125	0	0.10095664986014069	1.67752139442584	#ffffff
TTH108-0322	10.4278246491439	30.333166832151	4	0.7385640778657186	1119.7460502153	#ff4b4b
TTR124-0407	-27.5151299114562	14.1393967784839	0	0.1	0.0	#ffffff
TTC36-1116	9.86842067581028	-38.6984140366232	11	1.0	3011.47912046132	#ff0000
PTS57-0205	19.2157448493286	23.5548710695159	3	0.10802866105074219	14.0785581458537	#fffdfd
PTC57-0205	32.7968595419707	15.6614847910709	3	0.1	0.0	#ffffff
JTC-8-0508	-8.83620957189063	-19.3287035358686	7	0.1	0.0	#ffffff
TTR109-0322	22.5093029223709	-22.5466247711131	8	0.6086039490785938	891.856092200067	#ff6f6f
TTC181-0407	-7.37728962026715	-22.3466085134374	7	0.2045437577152915	183.321398484585	#ffe2e2
TTR170-0322	28.8646308632667	-18.3280167883846	8	0.7193223744177886	1086.00500185059	#ff5050
TTC2-50-0508	-5.31867385632252	-37.0636454741775	7	0.19067731783692893	159.006076306989	#ffe6e6
NTC157-0322	-43.0164009303596	13.4849726141097	5	0.1	0.0	#ffffff
TTH70-0407	-1.30954378879958	38.3236992828789	1	0.10156380260296458	2.74218649103873	#ffffff
NTR91-1116	-18.2419202102582	17.6960387658282	0	0.10043350269523216	0.760163228044863	#ffffff
NTR47-0407	-25.6927649461996	5.83096053358593	0	0.1	0.0	#ffffff
PTR69-1116	2.76816190652271	19.2443225862436	1	0.8126811520458778	1249.71311842893	#ff3636
PTC188-1116	-33.7782475824004	-2.24748295178154	0	0.10024870249200991	0.436109143560944	#ffffff
TTC84-1116	5.68652106024245	-37.0965031676746	11	0.4997412298706858	700.961232820918	#ff8e8e
NTC2-64-0508	0.407221771607351	-22.7686102839927	7	0.1	0.0	#ffffff
PTC124-0205	-18.2557037688311	-21.7308721793381	2	0.10091104041291102	1.59754351881683	#ffffff
TTH156-0322	-22.8281138446253	24.0796090795803	0	0.1	0.0	#ffffff
PTR44-1116	1.44488485141311	27.861451794913	1	0.22559560096055348	220.236594845804	#ffdcdc
TTC20-0205	7.656639308974	-31.3410967935935	11	0.6911480485899847	1036.60026526001	#ff5858
PTC147-1116	-39.7879869487546	-24.1230170107948	2	0.1	0.0	#ffffff
NTH127-0322	-29.3346817945474	1.23549259299538	0	0.1	0.0	#ffffff
PTH18-0508	28.9728103983869	23.2835674132788	3	0.1	0.0	#ffffff
NTC30-0407	-35.3348720161775	-12.4767025644106	0	0.2521475875259831	266.796498718539	#ffd4d4
PTH3-31-0508	28.0118221788013	27.1723196442597	3	0.43164651424299894	581.554596106426	#ffa2a2
TTC113-0407	-26.1718510787777	-27.6472443435627	2	0.10039399178789221	0.690879370765868	#ffffff
TTH1-65-0508	25.5333888190809	-3.56014369489229	4	0.22892950088564853	226.082713351899	#ffdbdb
NTC150-0322	-37.7229534336345	-1.64880283056461	0	0.1	0.0	#ffffff
TTC118-0322	-39.1905024710048	15.8864628423312	5	0.2810420551927922	317.464031021831	#ffcccc
TTR104-0322	21.2084913406791	-29.9309205804746	8	1.0	1649.43455262419	#ff0000
PTC24-0407	-30.9106605183308	3.87753354953255	0	0.1	0.0	#ffffff
TTS1-52-0508	30.5806262824154	2.52539727433643	4	0.6765336023999184	1010.97328597219	#ff5c5c
PTH90-1116	8.10660045481034	44.3676131925448	1	0.10142329320480203	2.49579799368307	#ffffff
TTC166-0322	-31.7987631684352	-10.6205038013504	0	1.0	2074.08583821484	#ff0000
TTH78-1116	-15.6686559970614	11.8491288442368	0	0.10106076522467532	1.86009158940772	#ffffff
PTS109-0205	13.9010608246028	24.9624949179175	3	0.19598623002528778	168.31545285965	#ffe4e4
PTH42-1116	0.232627049839139	38.2292972642136	1	0.23441106172959858	235.694835794713	#ffd9d9
JTC-3-0508	-4.33825972836606	-27.6743881525606	7	0.1	0.0	#ffffff
PTH92-0205	35.2098258753647	27.6847811028264	3	0.1	0.0	#ffffff
TTR169-0508	36.4626508111274	-2.38193581927298	4	0.6659898760354037	992.48446650919	#ff5f5f
NTH24-0508	8.81512425520668	3.10788187224671	6	0.1	0.0	#ffffff
PTR84-0407	8.00660430728522	42.6281491788187	1	0.1	0.0	#ffffff
TTC55-0508	-8.1411702301251	-18.1361533081592	7	0.10051950125107127	0.910964919782542	#ffffff
PTH44-0322	-40.1547256200172	-3.76956533071613	2	0.11888417090355546	33.1141016443044	#fffafa
TTC68-0205	2.56532160058797	-24.1843540853896	7	0.2182222890346148	207.30721595924	#ffdede
TTC114-1116	-24.4328528788305	-12.5278927312055	0	0.11827056737222388	32.0381248482041	#fffafa
NTH145-0322	21.1382730467922	-3.979047354375	0	0.1	0.0	#ffffff
TTC2-75-0508	-4.11849042663579	-32.1381707338909	7	0.2359596292103036	238.410306927707	#ffd9d9
TTC18-1116	-21.9540532614021	-12.8352076275226	0	0.10092279044099041	1.61814763356095	#ffffff
TTH1-47-0508	22.9706856080928	-5.39395816975247	4	0.8980856741367069	1399.47314971876	#ff1d1d
JTC-28-0508	-5.55366216295879	1.24295115823934	5	0.1	0.0	#ffffff
PTC2-17-0508	-26.5901007887333	-30.6388370393108	2	0.1	0.0	#ffffff
PTC72-0407	-15.7536304931051	-5.45662821115697	0	0.5471009355850103	784.008252299714	#ff8181
JTH-89-0508	3.0718942814194	6.5240636257566	6	0.1	0.0	#ffffff
TTC116-1116	-25.4561487876245	-11.6947852423035	0	0.22726626964351174	223.166175014506	#ffdbdb
PTS80-0205	29.1171497575479	22.4671478237549	3	0.1	0.0	#ffffff
NTR42-0407	17.295316171559	-12.3132597609756	8	1.0	1898.8310701362	#ff0000
TTC81-0322	-24.9434813920358	-11.245305669571	0	0.3253205679892977	395.108063205741	#ffc0c0
TTC2-27-0508	-4.80218188445959	-36.3222961983048	7	0.22945053733542758	226.99637030017	#ffdbdb
TTC37-0508	-21.3511051734248	-30.2317940951111	2	0.1	0.0	#ffffff
TTR172-0407	23.9305051681482	-11.623348657093	4	1.0	2361.85713598977	#ff0000
PTH157-0322	-7.42453094036497	31.3321723048343	0	0.1	0.0	#ffffff
PTC97-0407	-28.8448444467223	-31.3725361148492	2	0.1	0.0	#ffffff
PTS39-0205	13.8842628491656	10.5265272378619	3	0.1	0.0	#ffffff
NTH2-25-0508	-1.67807077882045	-5.82323759169526	6	0.1	0.0	#ffffff
PTH104-0407	3.30651477042884	43.3067303574533	1	0.1	0.0	#ffffff
TTC30-0508	-25.8743129869275	-32.0838856789368	2	0.7257206984087613	1097.22470284103	#ff4e4e
TTR93-0322	21.4123484887297	-36.0816581770492	9	1.0	1867.15413083587	#ff0000
PTR11-0407	-14.6891951888719	26.6542950790544	0	0.10044997889392773	0.789054860147931	#ffffff
TTR192-0508	29.5790837889578	-3.54421589421392	4	0.8596843758426607	1332.13503350086	#ff2828
PTR110-0322	1.21385187686147	25.9699084846979	1	0.926932817268374	1450.05769667549	#ff1515
TTC10-0407	-17.1997746410296	-2.81221095508148	0	0.2568035666687819	274.960932697442	#ffd3d3
PTC2-12-0508	35.5594873248725	17.8340215484492	3	0.1	0.0	#ffffff
TTC63-0322	-37.4411185964102	-0.753402858290068	0	0.5085762094501783	716.453700735704	#ff8c8c
TTC186-0407	-18.611239365628	-21.5789593169964	2	0.10135853522887925	2.38224245513503	#ffffff
NTC10-0322	-6.36932383020938	0.786710917814076	5	0.1	0.0	#ffffff
TTR177-0322	21.3731474425228	-24.9500937009079	8	0.7299288326465814	1104.60382398941	#ff4d4d
JTH-84-0508	-4.64810967238771	-4.79504059676511	6	0.1	0.0	#ffffff
PTH49-0205	30.7605365974957	28.2814364924872	3	0.24151510161048864	248.152036055313	#ffd7d7
PTR49-1116	1.23039859915963	26.2111982016883	1	0.14630586586527355	81.1990717951771	#fff2f2
JTC-21-0508	-9.73373578956117	-25.7012611624898	7	0.1	0.0	#ffffff
PTH150-0322	-43.1283879308069	-12.9985804077541	2	0.1	0.0	#ffffff
TTC15-0322	7.86775045480204	-33.0157513733396	11	0.10062245865222039	1.09150458255604	#ffffff
JTC-94-0508	-20.3827204399071	-29.3443298752015	2	0.10079236090290315	1.38943454873985	#ffffff
TTS91-0205	33.1732687318979	-9.39216677071803	4	0.3828451535705566	495.979580611128	#ffafaf
JTS-3-0508	20.9245848275729	18.3172515146026	3	0.1	0.0	#ffffff
NTH140-0407	-19.2469576933372	3.63386416397834	0	0.1	0.0	#ffffff
NTC109-0407	-30.244237596011	-6.96379859218588	0	0.20205844788447208	178.963314522326	#ffe3e3
TTC2-3-0508	-3.07381531385436	-37.9607706855388	7	0.710410326888215	1070.37739239607	#ff5353
TTH1-40-0508	33.9770245645441	1.42064621056605	4	0.9998694403507493	1577.95479963421	#ff0101
PTC167-0322	-14.7108763994918	-1.98223937494602	5	0.17069392886955398	123.964454578246	#ffebeb
TTC88-0322	-29.1400331148379	8.05481018037178	0	0.7175644964690507	1082.92249696488	#ff5151
PTH97-0205	18.0551241675331	11.6503237203406	3	0.1	0.0	#ffffff
PTR89-0322	-4.78917696957581	39.3625437926013	1	0.2453554022245818	254.886147154457	#ffd6d6
NTC178-1116	-24.8212986616119	-6.23587230929116	0	0.1	0.0	#ffffff
NTC130-0322	-40.0037888336794	12.6625531149635	5	0.1	0.0	#ffffff
TTC33-1202	51.7411063033063	8.91002960959238	10	0.10030633803352568	0.537175226357187	#ffffff
NTR23-1116	19.9270358597492	-36.405319903542	9	0.10060068433251462	1.05332249663579	#ffffff
TTR183-0407	-29.5442730786004	10.8724610240362	0	0.10033802852384031	0.592745689195961	#ffffff
NTH2-7-0508	11.4876475134096	4.04685665799545	6	0.1	0.0	#ffffff
TTR178-0508	39.8755910141242	-10.0952532785145	4	0.6694844949395127	998.612411770318	#ff5e5e
PTC121-0322	-16.4367745947597	-17.6383504371172	2	0.37435452759074817	481.090949643156	#ffb2b2
TTC2-1-0508	-2.71815100193791	-44.8368622836562	7	0.43928414134504556	594.947461563434	#ff9f9f
NTH118-0322	-43.3032823519632	-13.5031568595398	2	0.1	0.0	#ffffff
PTR11-0508	16.894661470927	24.7068036451347	3	0.10042662473877724	0.74810247354753	#ffffff
PTC13-1202	38.2623038033988	18.139627080533	3	0.10313832260797884	5.5031663483655	#ffffff
PTH35-1116	-0.905406286671218	43.9799022725943	1	0.1004583239330935	0.803688199179441	#ffffff
PTH81-1116	0.121844934721894	42.8390173038607	1	0.1	0.0	#ffffff
TTH30-0322	-8.51490552376179	-22.3220000016956	7	0.753373131177522	1145.71428038688	#ff4646
PTH4-0322	4.85408024710023	21.0982414237053	1	0.1	0.0	#ffffff
PTS37-0205	38.5276285447471	18.3311159510972	3	0.1	0.0	#ffffff
TTR104-0407	-28.1732353937607	14.4007324014836	0	0.1015226887008173	2.67009172226908	#ffffff
TTS1-59-0508	38.05833360826	-3.59786613091023	4	0.6744749926923389	1007.36343667296	#ff5d5d
PTH102-0322	-3.5324790549166	39.1255744501512	1	0.1	0.0	#ffffff
PTH3-36-0508	18.9575625681915	16.8683595731863	3	0.1	0.0	#ffffff
PTC129-1116	-39.3784002274781	-24.3551675783148	2	0.1	0.0	#ffffff
TTC25-1116	8.02540208076108	-37.2224691229132	11	0.4084477782395052	540.874742806939	#ffa8a8
PTS2-5-0508	17.8422872587867	26.5102711366375	3	0.14798576905271513	84.1448450136909	#fff2f2
PTS2-0205	29.9215678275063	4.4421914969311	4	0.2536070026025359	269.355637768541	#ffd4d4
TTC2-48-0508	-4.98557658085547	-40.0136791421164	7	0.4044780012873965	533.913590095035	#ffa9a9
JTH-18-0508	21.1603414627474	-4.11591305221661	4	0.28971840091356615	332.678328518193	#ffcaca
PTC100-0407	-12.8388754944789	-5.34543779024513	0	0.10085753816866386	1.5037253277378	#ffffff
TTH1-58-0508	18.3150424658867	2.34926479729985	4	0.10071843589099792	1.25980426892568	#ffffff
TTH42-0205	10.5709054323037	-0.406400299637085	6	0.1	0.0	#ffffff
PTH3-24-0508	27.2173434623982	21.8839696853602	3	0.1	0.0	#ffffff
NTC137-0322	-35.3932762026837	-16.1817713066685	0	1.0	2074.51691275369	#ff0000
NTH126-0407	-30.0109920277106	1.72832067425193	0	0.10050138782142824	0.879202341833558	#ffffff
TTC145-0322	-39.5981855867114	16.8017470568542	5	0.1	0.0	#ffffff
NTH25-1116	-32.0780571139572	22.6127827086318	5	0.10073983243541933	1.29732391172206	#ffffff
TTR61-0322	21.8330906117901	-24.4813640034158	8	0.35554693717348107	448.11113475255	#ffb7b7
TTH122-0322	2.41468988480952	1.20161331715652	6	0.1	0.0	#ffffff
TTH117-0407	-41.1777934677149	-6.5421182438161	0	0.3382804736497725	417.83374364643	#ffbcbc
NTH147-0322	-18.0390941360593	-3.18300561240325	0	0.1	0.0	#ffffff
PTH13-0508	16.1198192504433	19.2741401348749	3	0.1	0.0	#ffffff
TTR175-0322	23.271131735319	-19.6659382786821	8	1.0	1827.67942984187	#ff0000
TTC2-70-0508	20.5714727277874	-39.3811973410534	9	0.3319644702728818	406.758394938971	#ffbebe
TTC48-0508	-1.82674491754869	-45.3282794898743	7	1.0	3781.33186197681	#ff0000
NTR67-0407	-29.754899236979	7.31812790255013	0	0.1	0.0	#ffffff
TTS57-0205	43.6752917205015	-16.1381636013672	4	0.43935230129351033	595.066982588374	#ff9f9f
TTC120-0407	-8.86679895429214	-25.3731334813261	6	0.5906116170472895	860.305863453169	#ff7474
TTS1-93-0508	33.9809160509836	1.22380572136864	4	0.34432288293862556	428.429334863511	#ffbaba
PTR78-1116	1.67050453329182	23.2952318016111	1	0.34977147086257054	437.983638054946	#ffb9b9
PTH3-70-0508	36.2611103252487	22.5106140708981	3	0.10070572388458754	1.23751328911374	#ffffff
TTR129-0322	28.0393490981113	-27.4984534739541	8	0.7649769033433207	1166.0619299034	#ff4343
PTH51-0205	21.6752853608992	12.0906929364775	3	0.1	0.0	#ffffff
PTH26-0322	7.2590475975322	37.9408556478973	1	0.1	0.0	#ffffff
TTH16-0407	-26.3412616607381	6.02950754850126	0	0.24605993136532844	256.121565415455	#ffd6d6
PTC24-0508	31.4667960847932	18.6602825698527	3	0.1	0.0	#ffffff
TTH71-0322	-22.236685071531	14.8357026195724	0	0.1	0.0	#ffffff
PTR48-0407	2.17071247873892	19.7041646550703	1	0.1117614838883854	20.624202934666	#fffcfc
PTC133-0205	35.7535533006287	17.6993397649125	3	0.1	0.0	#ffffff
PTC2-83-0508	33.4904282692682	16.2280855725674	3	0.1008111651076741	1.42240842677269	#ffffff
TTH134-0205	10.9818797056015	-2.81079686420008	6	0.1	0.0	#ffffff
PTC122-1116	28.360983492985	-39.7404915509842	9	0.13065323612693824	53.7515987341115	#fff7f7
TTC69-0407	-31.6039310965212	-5.08061355713487	0	0.1	0.0	#ffffff
TTH143-0205	10.7265442459714	0.647664432714162	6	0.1	0.0	#ffffff
PTC107-0407	-17.5974332743807	-2.97550854952135	0	0.19177520102578272	160.931255638131	#ffe5e5
TTR149-0508	33.2334294282168	-5.05997648016395	4	1.0	1688.83785059584	#ff0000
PTC2-92-0508	-17.5132733138081	-24.8274976839264	2	0.15461546143406238	95.7702591506213	#fff0f0
TTC130-1116	6.29938723678261	-37.7499891525592	11	0.2903593764383632	333.802303131007	#ffcaca
TTC44-0508	-4.96662143528846	-41.3695764613105	7	0.727143820205775	1099.72020026473	#ff4e4e
PTC49-0407	-15.0696551267086	32.4720948715492	1	0.10072017046243671	1.26284590497245	#ffffff
TTC86-0205	-1.84607780004266	-34.5580455606811	7	0.17737833821819587	135.685816968659	#ffeaea
TTS1-72-0508	27.5203418156245	1.2548548716925	4	0.1525386704458261	92.128528294146	#fff1f1
TTC141-0322	-14.387050653961	-2.11378403413647	0	0.10072299530872411	1.26779937884049	#ffffff
NTH2-96-0508	5.77202465653423	-6.29739074218154	6	0.1	0.0	#ffffff
TTR3-1116	20.3143571936071	-25.1359925208564	8	0.6441218365922073	954.138039515812	#ff6565
NTC126-1116	-44.6530550466465	8.36490216632034	5	0.10084980021132017	1.49015652944071	#ffffff
NTH181-0322	-16.9451133816475	15.7696340158238	0	0.36922204368132083	472.090946691873	#ffb3b3
TTR112-0508	29.5477893949746	-3.96717984217749	4	1.0	1823.68033338766	#ff0000
NTC23-0407	-33.6066764145161	-2.52555581821017	0	0.5342485558447273	761.471122591213	#ff8484
PTS3-29-0508	13.0536260006316	25.5543529252121	4	0.1	0.0	#ffffff
TTC100-0205	-0.731484813549414	-35.382609378165	7	0.14762813573229075	83.5177215787037	#fff2f2
TTC74-0322	-42.3355971527266	11.8798387802172	5	0.18684941272532757	152.29370118617	#ffe7e7
PTR89-0407	3.57644746810265	37.2821878569594	1	0.10082683581492062	1.4498875994221	#ffffff
PTS66-0205	25.628811559591	25.8782276471351	3	0.1	0.0	#ffffff
NTH2-3-0508	16.6838912344422	12.8422442724293	3	0.1	0.0	#ffffff
TTH1-54-0508	8.7440208618385	0.45754717346085	6	0.10093648080652479	1.64215420277537	#ffffff
TTH171-0508	27.7831931496619	-8.43195866256677	4	0.5923122161492508	863.28792773368	#ff7474
PTC178-0322	-16.1261699331964	-17.2568350208657	2	0.731833546586565	1107.94381129063	#ff4c4c
NTH140-0322	-34.6308617362786	9.24420986851105	0	0.1	0.0	#ffffff
NTC15-0322	-9.36766423744931	4.24473010669637	5	0.11118683514819933	19.616534825249	#fffcfc
PTS104-0205	33.0222070737209	28.1041239206349	3	0.1	0.0	#ffffff
PTH123-0205	36.1366299505718	23.6386618254564	3	0.1	0.0	#ffffff
PTC163-1116	-42.472664820198	-19.4488222666985	2	0.1012146107675852	2.12986551654804	#ffffff
TTC174-0407	-17.5674175972013	-17.191728381456	2	0.19545811532707225	167.389383937383	#ffe4e4
TTH129-0322	7.20336013718288	5.70231722796477	6	0.1	0.0	#ffffff
NTH46-1116	-29.9106758203302	22.247139091375	5	0.1	0.0	#ffffff
NTR26-0407	-43.1747804656086	-15.0691330654039	2	0.1	0.0	#ffffff
JTC-62-0508	-15.3795271211073	-28.7254278459289	2	0.9005110881613482	1403.7262041394	#ff1d1d
NTR60-0407	-19.7335947705206	25.1222582676502	0	0.1	0.0	#ffffff
TTS48-0205	40.0216245258899	-8.55928031659473	4	0.5354366785027119	763.554540214541	#ff8484
TTC16-1116	-22.0047545819273	-11.7260498277798	0	0.7673871789749743	1170.2884385844	#ff4242
PTR68-0407	8.97877043964406	44.1992508077487	1	0.1	0.0	#ffffff
TTC66-0205	0.521285578198947	-22.3480603888984	7	0.1	0.0	#ffffff
PTC16-0322	-36.6821911542958	-25.0390957665222	2	0.1	0.0	#ffffff
NTR5-0407	-36.0669995118511	1.03422470137601	0	0.10029437037556439	0.516189489456262	#ffffff
NTC55-0508	1.90436350375294	-17.8530725967354	7	0.1	0.0	#ffffff
PTH34-0508	-16.9620513477579	-17.9882794858968	2	0.1	0.0	#ffffff
PTH88-1116	-5.70864557297168	44.9065246208276	1	0.28077256884656543	316.991476610717	#ffcccc
PTC142-1116	-18.6612277423575	-9.75727095147844	0	0.23367951436738477	234.412040069463	#ffdada
NTH161-0322	-26.4659772395433	16.2754111991275	0	0.1	0.0	#ffffff
PTH31-0205	17.8335070153902	19.8608091237539	3	0.1	0.0	#ffffff
PTH46-0322	8.45708781379533	36.7665021235382	1	0.1	0.0	#ffffff
TTC2-61-0508	-7.15666306333822	-31.7340676212213	7	0.21400022440158953	199.903667340619	#ffdfdf
PTR12-1116	-4.0113576304883	21.0621669737917	1	0.10062605718584897	1.09781474618229	#ffffff
PTS46-0205	22.6061849812134	26.363245783214	3	0.1	0.0	#ffffff
TTH178-0508	-1.53704683329641	0.235366220003741	6	0.1	0.0	#ffffff
TTH105-0508	20.4282702774028	-1.51192976562703	4	0.5429300055044999	776.694370035955	#ff8282
TTH50-0322	-16.7279527054058	21.4282791875251	0	0.1	0.0	#ffffff
TTR171-0508	23.9733767133135	3.1448127788983	4	0.357185027245672	450.983587105904	#ffb7b7
TTH37-0322	-24.5684068133103	15.7788536484933	0	0.1	0.0	#ffffff
PTC2-96-0508	-6.12524228059386	-9.84229515106352	5	0.1	0.0	#ffffff
PTS3-16-0508	13.9390603929439	22.1690996981507	3	0.1	0.0	#ffffff
TTC95-0205	0.820804952761903	-41.1533867526452	7	0.45076095726269316	615.072488539249	#ff9c9c
TTS128-0205	34.4049301602464	-4.15983626698221	4	0.44058835957390585	597.234457122699	#ff9f9f
JTS-86-0508	40.2787924082869	-17.9093472961361	4	0.7927863768159515	1214.82688421092	#ff3b3b
TTH46-1116	-20.2187030858549	19.9580467360703	0	0.10707422609520359	12.4049206696841	#fffdfd
JTS-13-0508	41.2853373955051	-8.61421359753462	4	0.8081515733248633	1241.77033232836	#ff3737
PTC174-0322	-14.9756173374534	1.83710107380363	5	0.1	0.0	#ffffff
TTC62-0407	-30.1693665005072	-4.26995858146492	0	0.47982662293626854	666.040222965595	#ff9494
TTS70-0205	45.0067941846618	-14.3622005746015	4	0.4954660448040704	693.464535530519	#ff8f8f
PTC33-0508	-7.79862410783947	-6.8261731286944	5	0.10050753429617587	0.889980415733997	#ffffff
TTC70-0322	-30.1452462991802	8.25649719362617	0	0.1	0.0	#ffffff
PTR82-0407	4.48513048313499	27.2894005710888	1	0.8036556906845382	1233.88663356854	#ff3838
TTH92-1116	19.8248574570508	-36.2260983291316	9	0.10459840660806671	8.06347838086407	#fffefe
PTH168-0322	29.8503265931929	26.958401972589	3	0.10091740321432761	1.60870092964135	#ffffff
PTH17-0322	9.56230716933216	26.7459709831143	1	0.1	0.0	#ffffff
NTH66-1116	-28.6675706871856	14.0553302920287	0	0.5548705387168379	797.632542672706	#ff7f7f
NTH138-0322	-29.4953563586813	-4.00522416895853	0	0.1	0.0	#ffffff
TTS1-7-0508	32.9507833768579	2.29274020873868	4	0.32400784828118184	392.806159983882	#ffc0c0
PTH15-1116	-0.175399243820708	23.3359447934705	1	0.1	0.0	#ffffff
PTC2-49-0508	-13.153311613895	-15.6911362511269	2	0.18849468079765752	155.17874043187	#ffe6e6
JTS-24-0508	22.8299422385278	5.45569112159305	4	0.2543884971995928	270.726017842603	#ffd4d4
TTC2-68-0508	17.8826755738408	-37.7644585507896	9	0.32976555975467486	402.902522908448	#ffbebe
TTH142-0322	7.06401939917291	5.06856220792487	6	0.1	0.0	#ffffff
TTR158-0508	25.1478940370141	-12.2074891827567	4	0.9224455422177226	1442.18909164686	#ff1616
PTH3-90-0508	21.8544115307482	17.9626231033883	3	0.1	0.0	#ffffff
TTR14-0322	21.217350624793	-20.5330168889402	8	1.0	1783.96752746028	#ff0000
PTC101-0322	-17.4056895836921	2.53487616019381	5	0.1	0.0	#ffffff
TTC91-0508	-4.34239371826267	-27.8075510363786	7	0.3955545554045926	518.265993200803	#ffacac
PTC5-1116	-37.7136427429691	-14.8797336153236	0	0.30760135919073306	364.036766286804	#ffc5c5
TTR201-0407	-9.11871816437656	31.2162704349634	0	0.1	0.0	#ffffff
PTC149-1116	6.64233919256751	40.1886697072146	1	0.10072447615433504	1.27039609713594	#ffffff
TTS1-79-0508	31.8774866413155	1.97030575276454	4	0.3677353729329821	469.484013799583	#ffb4b4
NTC146-1116	-35.8414570794803	-2.94129767993055	0	0.10198101846108143	3.47379013961068	#ffffff
TTH151-0322	8.84418851663577	26.5652250044881	4	0.1	0.0	#ffffff
PTS3-91-0508	14.3429148289844	16.4810824420688	3	0.1	0.0	#ffffff
TTC150-1116	10.9056448513692	-39.9421543189316	11	1.0	1828.78278601888	#ff0000
NTC2-6-0508	6.08613656207862	-10.2380457108671	5	0.1	0.0	#ffffff
TTR159-1116	17.9291923954117	-14.3711949730361	8	0.4055078152563584	535.719407497191	#ffa9a9
TTR184-0322	30.5015895702635	-37.4780477176267	9	0.223727571192549	216.960934615434	#ffdcdc
PTR91-0407	3.61119258410421	37.7551991430492	1	0.1	0.0	#ffffff
NTH12-1116	21.2276137950268	-2.45625328433051	4	0.3055002213201732	360.352342259413	#ffc5c5
