GeneName	tSNE_1	tSNE_2	x	LAYN_Opacity	LAYN_Expr	LAYN_Color
PTR76-1116	-1.47227446349696	18.0736444287733	1	0.1	0.0	#ffffff
NTC2-32-0508	0.624602388443896	-22.804232692245	7	0.1	0.0	#ffffff
JTC-35-0508	-5.10628609195187	-23.2171709878441	7	0.1	0.0	#ffffff
NTH2-32-0508	8.34211143950441	1.34938185370693	6	0.1	0.0	#ffffff
TTC52-1116	11.4678484571173	-40.8147373702132	11	0.9741635488188128	366.825410898212	#ff0808
TTH123-0508	27.3718713738793	-7.91525905024883	4	0.1	0.0	#ffffff
JTS-31-0508	22.8997714335725	5.11868308506617	4	0.1	0.0	#ffffff
PTS73-0205	14.7233359252552	16.897273708736	3	0.1	0.0	#ffffff
TTC93-0205	0.445512987555452	-28.1748248756414	7	0.1	0.0	#ffffff
PTR85-1116	4.87150159079246	20.810094078242	1	0.1	0.0	#ffffff
NTR75-1116	-18.5554753604274	15.2442127329514	0	0.1	0.0	#ffffff
PTS3-77-0508	20.0238682376992	16.3019106324368	3	0.1	0.0	#ffffff
PTH3-72-0508	26.7007146332232	19.3935347401243	3	0.1	0.0	#ffffff
TTR190-0407	7.35853166964789	8.71776119101873	6	0.1	0.0	#ffffff
NTC5-0322	-43.150592910098	12.713437656155	5	0.1	0.0	#ffffff
TTH53-1116	-15.917409255144	17.6551199947876	0	0.1	0.0	#ffffff
PTC203-0205	38.0213044567533	18.4285169050389	3	0.1	0.0	#ffffff
PTH74-1116	0.651282235669397	47.2350119793752	1	0.10320926460258513	1.34670429591246	#ffffff
NTR50-1116	14.5322130968655	-14.9752276561667	8	0.1	0.0	#ffffff
TTC123-1116	-37.5686350111282	19.3114556814363	5	0.1	0.0	#ffffff
PTC140-0205	35.9903264340254	18.956250500367	3	0.1	0.0	#ffffff
PTH3-88-0508	26.5583954661984	15.548618432746	3	0.1	0.0	#ffffff
PTR60-1116	4.24109604689844	25.1612557019749	1	0.1	0.0	#ffffff
TTH12-1116	12.2727640860437	-13.7044204823734	0	0.1	0.0	#ffffff
PTC38-0407	-20.6837386148011	-3.08919406256778	0	0.1	0.0	#ffffff
TTC2-43-0508	1.83350956675038	-18.8088908879444	7	0.1	0.0	#ffffff
NTC2-73-0508	6.49555062139661	-7.84212268028577	5	0.1	0.0	#ffffff
TTR34-0322	28.1379779584287	-27.9875416910113	8	0.1	0.0	#ffffff
TTH1-81-0508	-15.1885717007968	-25.8464799342646	2	0.1	0.0	#ffffff
PTH3-29-0508	15.769720682398	14.9587451320786	3	0.1	0.0	#ffffff
TTC105-0205	2.65192267412522	-29.9219128363359	7	0.526081900005074	178.796826128068	#ff8787
TTR136-0322	28.6509571834678	-23.6894256848237	8	0.516985718343937	174.97979374327	#ff8989
NTC2-39-0508	1.61606878316028	-22.9232929803218	7	0.1	0.0	#ffffff
TTC152-0322	-38.8218659482419	18.9099374599275	5	0.1	0.0	#ffffff
JTH-57-0508	0.388985988938601	-5.25339666371717	6	0.1	0.0	#ffffff
NTR74-0407	-16.1003909233611	4.20493814011257	5	0.1	0.0	#ffffff
TTR185-0508	40.9330549315733	-16.5668789295083	4	0.8745191824199845	325.011627084723	#ff2424
NTH32-1116	-24.1663956273754	-0.70568439986354	0	0.1	0.0	#ffffff
TTC22-0322	-23.7347202022795	-7.96809210711159	0	0.1	0.0	#ffffff
PTC126-0322	-39.0527150111564	7.69398517661422	5	0.1	0.0	#ffffff
TTC71-0508	-4.80207238439438	-41.6840865240396	7	0.20086960144430138	42.32792942115	#ffe3e3
TTH94-1116	-9.69408172069762	15.1618008413902	1	0.1	0.0	#ffffff
NTH2-57-0508	9.55334139288245	2.12614298463419	6	0.1	0.0	#ffffff
PTH39-0407	13.4250686006078	26.312060789597	1	0.1	0.0	#ffffff
TTH48-0322	-22.1382144566932	14.7296270203142	0	0.1	0.0	#ffffff
PTC64-0205	-11.9987328733032	-18.9604089019257	5	0.1	0.0	#ffffff
PTS143-0205	26.394486309004	22.4842341068495	3	0.1	0.0	#ffffff
TTR30-1116	27.2680397879043	-38.07668028782	9	0.7786984622970445	284.802360661804	#ff3f3f
TTC2-59-0508	20.4293030234578	-39.2049171882708	9	0.8839063666691731	328.95077293911	#ff2121
JTS-72-0508	37.1446585012203	-3.85013702766232	4	0.8228624560835975	303.334905503726	#ff3333
JTH-2-0508	22.1350218318009	-0.988304657236353	4	0.1	0.0	#ffffff
TTH164-0508	10.7151919621402	7.19199084726058	6	0.1	0.0	#ffffff
TTS40-1202	45.6066358911215	12.2741179518863	10	0.1	0.0	#ffffff
TTS1-20-0508	24.2446214705444	6.68658448932753	4	0.1	0.0	#ffffff
TTH169-0407	7.97295685951194	37.0626825944858	1	0.10226721035142525	0.951389897094214	#ffffff
TTS2-6-0508	27.3082677423296	-6.80164928748847	4	0.1	0.0	#ffffff
PTC56-0407	-4.76839243518925	39.7286504910553	1	0.1	0.0	#ffffff
TTR131-0407	-11.8727062635147	26.2674853322655	0	0.1	0.0	#ffffff
TTC134-0322	-8.61272819335022	23.9836898727164	0	0.1	0.0	#ffffff
TTR156-0407	-37.8466287091891	-9.53200143841684	2	0.1	0.0	#ffffff
TTR160-0508	31.4223429366278	-8.60342906535503	4	1.0	388.060044070535	#ff0000
PTC20-1202	40.5283415972267	14.7423867666938	10	0.1	0.0	#ffffff
TTH23-0322	-25.5808800033796	7.28616886201848	0	0.1	0.0	#ffffff
NTC148-0322	-20.6711907164544	28.3098674783366	0	0.1	0.0	#ffffff
NTC87-0407	-16.4519778381447	-29.5238128067712	2	0.1	0.0	#ffffff
JTC-1-0508	-7.30778964467097	-28.185918439177	7	0.1	0.0	#ffffff
PTR14-0322	1.55944040716742	18.1244946249489	1	0.1	0.0	#ffffff
PTH41-0407	-3.60856682685528	22.1750799182696	1	0.1	0.0	#ffffff
PTH6-0407	3.41232583479116	37.0110252831703	1	0.1	0.0	#ffffff
TTS84-0205	40.1321073899037	-16.1130037991563	4	0.5118337696621691	172.81788056962	#ff8b8b
TTR100-1116	27.4843584103157	-28.6136472174212	8	0.2159470292355816	48.6548732205086	#ffdfdf
TTS1-2-0508	35.1957865744628	-1.29992229210372	4	0.11246330941795092	5.22998082517738	#fffcfc
TTC76-0407	-35.522894659154	-18.6692854427442	2	0.1	0.0	#ffffff
PTS64-0205	18.5612061534526	26.5334079582658	3	0.1	0.0	#ffffff
TTC47-0322	-42.8053026277398	13.4393631886532	5	0.1	0.0	#ffffff
NTR40-0407	-14.369478118003	24.0935226140828	0	0.1019672422713723	0.825514236446442	#ffffff
NTC1-2-0508	-27.3035927391741	-35.0933040211946	2	0.1	0.0	#ffffff
TTH190-0322	0.615651012879811	7.47822965169614	0	0.1	0.0	#ffffff
TTC40-1202	51.8473188139199	8.17904582617651	10	0.1	0.0	#ffffff
TTC56-0322	-33.943220070593	-14.3602339517163	0	0.1	0.0	#ffffff
NTH186-0322	-38.7783449185032	-8.31946208850677	2	0.1	0.0	#ffffff
NTC69-0407	22.9262252112461	14.0546888296597	3	0.1	0.0	#ffffff
PTR103-0322	-18.8201871387921	26.8436386938837	0	0.1	0.0	#ffffff
TTH77-0407	-17.1917403237323	20.7298182335036	0	0.1	0.0	#ffffff
PTC2-0322	-41.6694403390618	-17.585760142442	2	0.1	0.0	#ffffff
TTR102-0322	-6.90561548377877	31.1001475349626	0	0.1	0.0	#ffffff
TTC139-0205	0.070032445761744	-25.5248639134319	7	0.1	0.0	#ffffff
PTH12-0322	10.0967517696157	44.408145824889	1	0.1	0.0	#ffffff
TTC159-0322	-9.32005505199766	4.96420601919079	5	0.1	0.0	#ffffff
TTR151-0508	27.2567816299645	-1.39877066658751	4	1.0	564.379498407039	#ff0000
PTH65-0205	33.3162275610077	24.5951459171782	3	0.1	0.0	#ffffff
NTH133-0407	4.03261582426571	37.8174356939981	1	0.1	0.0	#ffffff
TTH76-0205	11.1751723200792	-1.08801131149409	6	0.1	0.0	#ffffff
NTC112-1116	-45.5258789257738	7.91803912098866	5	0.1	0.0	#ffffff
PTH5-0205	-13.5555035778319	33.6880464674208	1	0.1	0.0	#ffffff
TTS75-0205	44.2140598566346	-15.9045362653183	4	0.36604609456003445	111.640971631359	#ffb4b4
PTC36-0322	-12.9725342137787	-13.3572904599857	2	0.1	0.0	#ffffff
TTS142-0205	34.7220488462353	-0.887536680646322	4	0.39621340010203565	124.300083608848	#ffacac
PTR43-0407	7.21159657600628	37.8028180993995	1	0.1	0.0	#ffffff
PTH56-0205	33.213414239031	29.187796852649	3	0.1	0.0	#ffffff
PTS2-7-0508	16.663113737769	25.7526610561418	3	0.1	0.0	#ffffff
NTH113-0322	-6.56377250512915	29.0082256110715	0	0.1	0.0	#ffffff
PTC55-0205	-27.7034227135794	-30.026154683415	2	0.1	0.0	#ffffff
PTS1-3-0508	24.6343071907949	21.2781057221825	3	0.13018086505471652	12.6648019583056	#fff7f7
PTC190-1116	-41.2677510534427	-5.06116673412899	0	0.1	0.0	#ffffff
TTR111-0322	27.6174360473413	-25.317570465777	8	1.0	968.460700323506	#ff0000
TTC179-0407	26.6344459239958	-41.3632917191139	6	0.1	0.0	#ffffff
PTR17-1116	-0.514551992143319	14.4592873611943	1	0.1	0.0	#ffffff
JTC-53-0508	-6.6817897098499	-25.526717954347	7	0.1	0.0	#ffffff
TTR23-1116	20.5147598660951	-32.3006551254521	8	0.10151078038005422	0.633969048971647	#ffffff
TTH91-0322	-25.229217626438	5.62409258990282	0	0.1	0.0	#ffffff
PTC2-10-0508	33.0926280015108	17.7813668906357	3	0.1	0.0	#ffffff
TTC75-0205	1.5083091299842	-27.5800112761766	7	0.1	0.0	#ffffff
NTC155-0322	-37.9154316414585	9.54997135918946	5	0.1	0.0	#ffffff
TTC83-0407	-8.1758275615943	-28.9947123496807	7	0.1	0.0	#ffffff
PTH37-0322	3.23780141200873	37.121600924688	1	0.1	0.0	#ffffff
NTH41-1116	-17.9700722918859	14.4959133282014	0	0.1	0.0	#ffffff
PTC119-0322	-4.35605189225995	47.7569984643498	1	0.1	0.0	#ffffff
NTH97-0407	-40.639048690665	-17.0679947594258	2	0.1	0.0	#ffffff
PTC29-0407	-35.0343752096042	-27.0166835809514	2	0.1	0.0	#ffffff
TTR71-1116	18.4724214137187	-11.9952522990046	8	0.1	0.0	#ffffff
TTS108-0205	39.8890192493924	-7.67202654989877	4	1.0	468.636178310253	#ff0000
PTR7-1116	-2.28636511788032	19.4804205394921	1	0.1	0.0	#ffffff
TTH176-0407	-10.1419079202125	6.45902170453849	0	0.1	0.0	#ffffff
TTS15-1202	46.9872198970148	12.4169923339272	10	0.1	0.0	#ffffff
NTC2-66-0508	-19.7267936445923	-31.2992618281063	2	0.1	0.0	#ffffff
PTS3-43-0508	10.5794316519633	28.6049610612592	4	0.1	0.0	#ffffff
TTC161-0322	-41.9213719605357	16.677408756719	5	0.1	0.0	#ffffff
TTC1-1116	8.05782281117923	-36.434209397688	11	0.1	0.0	#ffffff
PTH130-0205	-27.7603390220387	-29.1277122514192	2	0.1	0.0	#ffffff
PTH14-0407	-8.04803902572857	43.7056724858303	1	0.1	0.0	#ffffff
NTH142-0407	-8.5483710426709	-4.07388399520005	6	0.1	0.0	#ffffff
NTH120-0322	-31.3149111274725	19.9169686814373	5	0.1	0.0	#ffffff
TTC27-0205	-0.59545441326574	-27.7357059496115	7	0.1	0.0	#ffffff
TTH191-0508	9.67730451096995	7.33882670061007	6	0.1	0.0	#ffffff
PTH67-1116	2.42117476433266	46.9415506315285	1	0.1	0.0	#ffffff
NTH115-0407	-23.1603082235503	1.81882366358924	0	0.1	0.0	#ffffff
TTH128-0407	-40.452065563898	-7.20757969595936	2	0.1	0.0	#ffffff
TTS1-77-0508	33.7384093060621	-6.62924081906261	4	0.1	0.0	#ffffff
NTC191-0322	-18.2641058113848	-5.04326963491556	0	0.1	0.0	#ffffff
TTS68-0205	38.2249255353742	-16.7828971295343	4	0.1	0.0	#ffffff
JTC-26-0508	-7.03184721496373	-21.483699868263	7	0.1	0.0	#ffffff
TTR144-0508	31.2617684593534	-8.64316451348135	4	0.1	0.0	#ffffff
TTS13-1202	48.6692875820572	11.6702009628942	10	0.1	0.0	#ffffff
TTH21-1116	13.3896393691417	-18.8712820902044	0	0.1	0.0	#ffffff
PTR92-1116	-4.38755561284698	36.8526898965306	1	0.10165631047074666	0.695037867716657	#ffffff
TTH55-0322	-40.8716571058513	-17.3955100598431	2	0.1	0.0	#ffffff
JTS-38-0508	26.3657504522886	0.755186114792252	4	0.1	0.0	#ffffff
PTS3-36-0508	13.2878781405144	28.5980017073507	4	0.1	0.0	#ffffff
TTS144-0205	24.0379283437883	6.95792515851088	4	0.1	0.0	#ffffff
PTS3-84-0508	30.0051978063893	21.7667657572729	3	0.1	0.0	#ffffff
PTC82-0205	-7.41378727629107	-12.6474219703394	5	0.1	0.0	#ffffff
TTR98-0322	18.6396611166187	-9.95627540112518	1	0.1	0.0	#ffffff
PTR87-0322	-6.09247607955564	41.0555070051837	1	0.1	0.0	#ffffff
NTC55-0407	-3.47686745883895	0.269074021789648	5	0.1	0.0	#ffffff
PTH3-56-0508	39.7830673469858	17.7067870590532	3	0.1	0.0	#ffffff
NTR43-1116	-31.513683663159	17.4045341829125	0	0.1024298857890106	1.01965342091184	#ffffff
TTH108-0322	10.4278246491439	30.333166832151	4	0.1	0.0	#ffffff
TTR124-0407	-27.5151299114562	14.1393967784839	0	0.1	0.0	#ffffff
TTC36-1116	9.86842067581028	-38.6984140366232	11	1.0	682.29563316759	#ff0000
PTS57-0205	19.2157448493286	23.5548710695159	3	0.1	0.0	#ffffff
PTC57-0205	32.7968595419707	15.6614847910709	3	0.1	0.0	#ffffff
JTC-8-0508	-8.83620957189063	-19.3287035358686	7	0.1	0.0	#ffffff
TTR109-0322	22.5093029223709	-22.5466247711131	8	1.0	679.397448144935	#ff0000
TTC181-0407	-7.37728962026715	-22.3466085134374	7	0.1	0.0	#ffffff
TTR170-0322	28.8646308632667	-18.3280167883846	8	0.1	0.0	#ffffff
TTC2-50-0508	-5.31867385632252	-37.0636454741775	7	0.10202035023725828	0.847799941946766	#ffffff
NTC157-0322	-43.0164009303596	13.4849726141097	5	0.1	0.0	#ffffff
TTH70-0407	-1.30954378879958	38.3236992828789	1	0.1	0.0	#ffffff
NTR91-1116	-18.2419202102582	17.6960387658282	0	0.1	0.0	#ffffff
NTR47-0407	-25.6927649461996	5.83096053358593	0	0.1	0.0	#ffffff
PTR69-1116	2.76816190652271	19.2443225862436	1	0.1	0.0	#ffffff
PTC188-1116	-33.7782475824004	-2.24748295178154	0	0.1	0.0	#ffffff
TTC84-1116	5.68652106024245	-37.0965031676746	11	0.1	0.0	#ffffff
NTC2-64-0508	0.407221771607351	-22.7686102839927	7	0.1	0.0	#ffffff
PTC124-0205	-18.2557037688311	-21.7308721793381	2	0.1	0.0	#ffffff
TTH156-0322	-22.8281138446253	24.0796090795803	0	0.1	0.0	#ffffff
PTR44-1116	1.44488485141311	27.861451794913	1	0.1	0.0	#ffffff
TTC20-0205	7.656639308974	-31.3410967935935	11	0.1	0.0	#ffffff
PTC147-1116	-39.7879869487546	-24.1230170107948	2	0.1	0.0	#ffffff
NTH127-0322	-29.3346817945474	1.23549259299538	0	0.1	0.0	#ffffff
PTH18-0508	28.9728103983869	23.2835674132788	3	0.1	0.0	#ffffff
NTC30-0407	-35.3348720161775	-12.4767025644106	0	0.1	0.0	#ffffff
PTH3-31-0508	28.0118221788013	27.1723196442597	3	0.1	0.0	#ffffff
TTC113-0407	-26.1718510787777	-27.6472443435627	2	0.1	0.0	#ffffff
TTH1-65-0508	25.5333888190809	-3.56014369489229	4	0.1	0.0	#ffffff
NTC150-0322	-37.7229534336345	-1.64880283056461	0	0.1	0.0	#ffffff
TTC118-0322	-39.1905024710048	15.8864628423312	5	0.1	0.0	#ffffff
TTR104-0322	21.2084913406791	-29.9309205804746	8	0.6592046962690764	234.659169628258	#ff6161
PTC24-0407	-30.9106605183308	3.87753354953255	0	0.1	0.0	#ffffff
TTS1-52-0508	30.5806262824154	2.52539727433643	4	0.558198258370395	192.273819500569	#ff7e7e
PTH90-1116	8.10660045481034	44.3676131925448	1	0.1	0.0	#ffffff
TTC166-0322	-31.7987631684352	-10.6205038013504	0	0.1	0.0	#ffffff
TTH78-1116	-15.6686559970614	11.8491288442368	0	0.10134716914323079	0.565312835547496	#ffffff
PTS109-0205	13.9010608246028	24.9624949179175	3	0.1	0.0	#ffffff
PTH42-1116	0.232627049839139	38.2292972642136	1	0.1	0.0	#ffffff
JTC-3-0508	-4.33825972836606	-27.6743881525606	7	0.1	0.0	#ffffff
PTH92-0205	35.2098258753647	27.6847811028264	3	0.1	0.0	#ffffff
TTR169-0508	36.4626508111274	-2.38193581927298	4	0.18063210383559786	33.8356645744915	#ffe9e9
NTH24-0508	8.81512425520668	3.10788187224671	6	0.1	0.0	#ffffff
PTR84-0407	8.00660430728522	42.6281491788187	1	0.1	0.0	#ffffff
TTC55-0508	-8.1411702301251	-18.1361533081592	7	0.1	0.0	#ffffff
PTH44-0322	-40.1547256200172	-3.76956533071613	2	0.1	0.0	#ffffff
TTC68-0205	2.56532160058797	-24.1843540853896	7	0.1	0.0	#ffffff
TTC114-1116	-24.4328528788305	-12.5278927312055	0	0.10110493210447667	0.46366286238651	#ffffff
NTH145-0322	21.1382730467922	-3.979047354375	0	0.1	0.0	#ffffff
TTC2-75-0508	-4.11849042663579	-32.1381707338909	7	0.2319579520354017	55.3735397021293	#ffdada
TTC18-1116	-21.9540532614021	-12.8352076275226	0	0.1	0.0	#ffffff
TTH1-47-0508	22.9706856080928	-5.39395816975247	4	0.1	0.0	#ffffff
JTC-28-0508	-5.55366216295879	1.24295115823934	5	0.1	0.0	#ffffff
PTC2-17-0508	-26.5901007887333	-30.6388370393108	2	0.1	0.0	#ffffff
PTC72-0407	-15.7536304931051	-5.45662821115697	0	0.1	0.0	#ffffff
JTH-89-0508	3.0718942814194	6.5240636257566	6	0.1	0.0	#ffffff
TTC116-1116	-25.4561487876245	-11.6947852423035	0	0.1	0.0	#ffffff
PTS80-0205	29.1171497575479	22.4671478237549	3	0.1	0.0	#ffffff
NTR42-0407	17.295316171559	-12.3132597609756	8	0.4252910890207613	136.501959562146	#ffa3a3
TTC81-0322	-24.9434813920358	-11.245305669571	0	0.1	0.0	#ffffff
TTC2-27-0508	-4.80218188445959	-36.3222961983048	7	0.6734336663494782	240.630074962225	#ff5d5d
TTC37-0508	-21.3511051734248	-30.2317940951111	2	0.1	0.0	#ffffff
TTR172-0407	23.9305051681482	-11.623348657093	4	1.0	520.639602247093	#ff0000
PTH157-0322	-7.42453094036497	31.3321723048343	0	0.1	0.0	#ffffff
PTC97-0407	-28.8448444467223	-31.3725361148492	2	0.1	0.0	#ffffff
PTS39-0205	13.8842628491656	10.5265272378619	3	0.1	0.0	#ffffff
NTH2-25-0508	-1.67807077882045	-5.82323759169526	6	0.1	0.0	#ffffff
PTH104-0407	3.30651477042884	43.3067303574533	1	0.1	0.0	#ffffff
TTC30-0508	-25.8743129869275	-32.0838856789368	2	0.1	0.0	#ffffff
TTR93-0322	21.4123484887297	-36.0816581770492	9	1.0	773.341463329549	#ff0000
PTR11-0407	-14.6891951888719	26.6542950790544	0	0.1	0.0	#ffffff
TTR192-0508	29.5790837889578	-3.54421589421392	4	0.1	0.0	#ffffff
PTR110-0322	1.21385187686147	25.9699084846979	1	0.1	0.0	#ffffff
TTC10-0407	-17.1997746410296	-2.81221095508148	0	0.1	0.0	#ffffff
PTC2-12-0508	35.5594873248725	17.8340215484492	3	0.1	0.0	#ffffff
TTC63-0322	-37.4411185964102	-0.753402858290068	0	0.1	0.0	#ffffff
TTC186-0407	-18.611239365628	-21.5789593169964	2	0.1	0.0	#ffffff
NTC10-0322	-6.36932383020938	0.786710917814076	5	0.1	0.0	#ffffff
TTR177-0322	21.3731474425228	-24.9500937009079	8	1.0	380.316560833526	#ff0000
JTH-84-0508	-4.64810967238771	-4.79504059676511	6	0.1	0.0	#ffffff
PTH49-0205	30.7605365974957	28.2814364924872	3	0.1	0.0	#ffffff
PTR49-1116	1.23039859915963	26.2111982016883	1	0.1	0.0	#ffffff
JTC-21-0508	-9.73373578956117	-25.7012611624898	7	0.1	0.0	#ffffff
PTH150-0322	-43.1283879308069	-12.9985804077541	2	0.1	0.0	#ffffff
TTC15-0322	7.86775045480204	-33.0157513733396	11	0.1	0.0	#ffffff
JTC-94-0508	-20.3827204399071	-29.3443298752015	2	0.1	0.0	#ffffff
TTS91-0205	33.1732687318979	-9.39216677071803	4	1.0	1180.2763407002	#ff0000
JTS-3-0508	20.9245848275729	18.3172515146026	3	0.1	0.0	#ffffff
NTH140-0407	-19.2469576933372	3.63386416397834	0	0.1	0.0	#ffffff
NTC109-0407	-30.244237596011	-6.96379859218588	0	0.1	0.0	#ffffff
TTC2-3-0508	-3.07381531385436	-37.9607706855388	7	0.25155572585742936	63.597357138431	#ffd5d5
TTH1-40-0508	33.9770245645441	1.42064621056605	4	0.1	0.0	#ffffff
PTC167-0322	-14.7108763994918	-1.98223937494602	5	0.1	0.0	#ffffff
TTC88-0322	-29.1400331148379	8.05481018037178	0	0.1	0.0	#ffffff
PTH97-0205	18.0551241675331	11.6503237203406	3	0.1	0.0	#ffffff
PTR89-0322	-4.78917696957581	39.3625437926013	1	0.1	0.0	#ffffff
NTC178-1116	-24.8212986616119	-6.23587230929116	0	0.1	0.0	#ffffff
NTC130-0322	-40.0037888336794	12.6625531149635	5	0.1	0.0	#ffffff
TTC33-1202	51.7411063033063	8.91002960959238	10	0.1	0.0	#ffffff
NTR23-1116	19.9270358597492	-36.405319903542	9	0.10152573515564402	0.64024452420512	#ffffff
TTR183-0407	-29.5442730786004	10.8724610240362	0	0.1	0.0	#ffffff
NTH2-7-0508	11.4876475134096	4.04685665799545	6	0.1	0.0	#ffffff
TTR178-0508	39.8755910141242	-10.0952532785145	4	1.0	957.964780210584	#ff0000
PTC121-0322	-16.4367745947597	-17.6383504371172	2	0.1	0.0	#ffffff
TTC2-1-0508	-2.71815100193791	-44.8368622836562	7	0.26224219990234093	68.0817242089576	#ffd2d2
NTH118-0322	-43.3032823519632	-13.5031568595398	2	0.1	0.0	#ffffff
PTR11-0508	16.894661470927	24.7068036451347	3	0.1	0.0	#ffffff
PTC13-1202	38.2623038033988	18.139627080533	3	0.1	0.0	#ffffff
PTH35-1116	-0.905406286671218	43.9799022725943	1	0.1	0.0	#ffffff
PTH81-1116	0.121844934721894	42.8390173038607	1	0.1	0.0	#ffffff
TTH30-0322	-8.51490552376179	-22.3220000016956	7	0.1	0.0	#ffffff
PTH4-0322	4.85408024710023	21.0982414237053	1	0.1	0.0	#ffffff
PTS37-0205	38.5276285447471	18.3311159510972	3	0.1	0.0	#ffffff
TTR104-0407	-28.1732353937607	14.4007324014836	0	0.1	0.0	#ffffff
TTS1-59-0508	38.05833360826	-3.59786613091023	4	0.1	0.0	#ffffff
PTH102-0322	-3.5324790549166	39.1255744501512	1	0.1	0.0	#ffffff
PTH3-36-0508	18.9575625681915	16.8683595731863	3	0.1	0.0	#ffffff
PTC129-1116	-39.3784002274781	-24.3551675783148	2	0.1	0.0	#ffffff
TTC25-1116	8.02540208076108	-37.2224691229132	11	1.0	530.159608151808	#ff0000
PTS2-5-0508	17.8422872587867	26.5102711366375	3	0.1	0.0	#ffffff
PTS2-0205	29.9215678275063	4.4421914969311	4	0.1	0.0	#ffffff
TTC2-48-0508	-4.98557658085547	-40.0136791421164	7	1.0	449.619043855062	#ff0000
JTH-18-0508	21.1603414627474	-4.11591305221661	4	0.1	0.0	#ffffff
PTC100-0407	-12.8388754944789	-5.34543779024513	0	0.1	0.0	#ffffff
TTH1-58-0508	18.3150424658867	2.34926479729985	4	0.1	0.0	#ffffff
TTH42-0205	10.5709054323037	-0.406400299637085	6	0.1	0.0	#ffffff
PTH3-24-0508	27.2173434623982	21.8839696853602	3	0.1	0.0	#ffffff
NTC137-0322	-35.3932762026837	-16.1817713066685	0	0.1	0.0	#ffffff
NTH126-0407	-30.0109920277106	1.72832067425193	0	0.1	0.0	#ffffff
TTC145-0322	-39.5981855867114	16.8017470568542	5	0.1	0.0	#ffffff
NTH25-1116	-32.0780571139572	22.6127827086318	5	0.1	0.0	#ffffff
TTR61-0322	21.8330906117901	-24.4813640034158	8	1.0	1471.941900832	#ff0000
TTH122-0322	2.41468988480952	1.20161331715652	6	0.1	0.0	#ffffff
TTH117-0407	-41.1777934677149	-6.5421182438161	0	0.1	0.0	#ffffff
NTH147-0322	-18.0390941360593	-3.18300561240325	0	0.1	0.0	#ffffff
PTH13-0508	16.1198192504433	19.2741401348749	3	0.10238451445751129	1.00061424072328	#ffffff
TTR175-0322	23.271131735319	-19.6659382786821	8	1.0	378.615331873764	#ff0000
TTC2-70-0508	20.5714727277874	-39.3811973410534	9	0.1	0.0	#ffffff
TTC48-0508	-1.82674491754869	-45.3282794898743	7	0.1	0.0	#ffffff
NTR67-0407	-29.754899236979	7.31812790255013	0	0.1	0.0	#ffffff
TTS57-0205	43.6752917205015	-16.1381636013672	4	1.0	562.646851796244	#ff0000
TTC120-0407	-8.86679895429214	-25.3731334813261	6	0.1	0.0	#ffffff
TTS1-93-0508	33.9809160509836	1.22380572136864	4	0.9149286405633511	341.968655443597	#ff1919
PTR78-1116	1.67050453329182	23.2952318016111	1	0.1	0.0	#ffffff
PTH3-70-0508	36.2611103252487	22.5106140708981	3	0.1	0.0	#ffffff
TTR129-0322	28.0393490981113	-27.4984534739541	8	0.9753518185774169	367.32404475574	#ff0707
PTH51-0205	21.6752853608992	12.0906929364775	3	0.1	0.0	#ffffff
PTH26-0322	7.2590475975322	37.9408556478973	1	0.1	0.0	#ffffff
TTH16-0407	-26.3412616607381	6.02950754850126	0	0.1	0.0	#ffffff
PTC24-0508	31.4667960847932	18.6602825698527	3	0.1	0.0	#ffffff
TTH71-0322	-22.236685071531	14.8357026195724	0	0.1	0.0	#ffffff
PTR48-0407	2.17071247873892	19.7041646550703	1	0.11707091964443615	7.16347315264066	#fffbfb
PTC133-0205	35.7535533006287	17.6993397649125	3	0.1	0.0	#ffffff
PTC2-83-0508	33.4904282692682	16.2280855725674	3	0.1	0.0	#ffffff
TTH134-0205	10.9818797056015	-2.81079686420008	6	0.1	0.0	#ffffff
PTC122-1116	28.360983492985	-39.7404915509842	9	0.1	0.0	#ffffff
TTC69-0407	-31.6039310965212	-5.08061355713487	0	0.1	0.0	#ffffff
TTH143-0205	10.7265442459714	0.647664432714162	6	0.1	0.0	#ffffff
PTC107-0407	-17.5974332743807	-2.97550854952135	0	0.1	0.0	#ffffff
TTR149-0508	33.2334294282168	-5.05997648016395	4	0.1	0.0	#ffffff
PTC2-92-0508	-17.5132733138081	-24.8274976839264	2	0.1	0.0	#ffffff
TTC130-1116	6.29938723678261	-37.7499891525592	11	0.8588751007879771	318.446898229876	#ff2828
TTC44-0508	-4.96662143528846	-41.3695764613105	7	0.1	0.0	#ffffff
PTC49-0407	-15.0696551267086	32.4720948715492	1	0.1	0.0	#ffffff
TTC86-0205	-1.84607780004266	-34.5580455606811	7	0.1	0.0	#ffffff
TTS1-72-0508	27.5203418156245	1.2548548716925	4	0.1	0.0	#ffffff
TTC141-0322	-14.387050653961	-2.11378403413647	0	0.1	0.0	#ffffff
NTH2-96-0508	5.77202465653423	-6.29739074218154	6	0.1	0.0	#ffffff
TTR3-1116	20.3143571936071	-25.1359925208564	8	1.0	658.819877663011	#ff0000
NTC126-1116	-44.6530550466465	8.36490216632034	5	0.1	0.0	#ffffff
NTH181-0322	-16.9451133816475	15.7696340158238	0	0.1	0.0	#ffffff
TTR112-0508	29.5477893949746	-3.96717984217749	4	0.5556508750527559	191.204860570091	#ff7e7e
